msno,churn_probability,reason_1,category_1,reason_2,category_2,reason_3,category_3
oz49hB4QhCMQT5G97U2fwV6dWf028pMixF70DNHhLl0=,0.1178,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
odIEVx1IM/pmRORM+iYB/FRsEyGUsIYipgm6q9YojXI=,0.1282,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
jKyc3NcelbXWG7+k88GOWj36NpXoCmTVCrW3tNPMxsQ=,0.1563,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
uDp7pRCl5s8TqeV3/GLG/taD504XVkeR9aCn7VWtDjo=,0.1536,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
Flptp1S/Vpi4Kmn2GMp2vUbVpWrS5saz9QunUh+aYQw=,0.6688,자동 결제 해지 또는 미설정,결제 및 구독,지역적 인구 통계 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
EsYv8vgfv87vwXEsDl/ELYyry3LL2rl/Lxlu6WQQOAI=,0.1166,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
k3o7cwa5BqpugdZH/wOjqh3t9J+g6j+vVIjeUO0ASd0=,0.1859,특정 가입 경로(플랫폼) 특성,사용자 프로필,결제 및 갱신 횟수 부족,결제 및 구독,50% 이하 청취 비중 높음,활동 및 참여
PBja8mvaY6a1unUp1k7f8uvtXSpW/bTGadzdS7mXROI=,0.7141,자동 결제 해지 또는 미설정,결제 및 구독,사용자 연령대 특성,사용자 프로필,결제 및 갱신 횟수 부족,결제 및 구독
x3or9ng0d5WOestcodt/s2ldwjRbW12500o7ke5LNfI=,0.1954,지역적 인구 통계 특성,사용자 프로필,특정 가입 경로(플랫폼) 특성,사용자 프로필,결제 및 갱신 횟수 부족,결제 및 구독
zXF2iUC89LbrKqoVJpP5Gcx5HHyv80Xbr3EUmR86z/0=,0.1231,실제 결제 금액 관련 특이점,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
XdG/VY/eFGxAFsgzxpdxCbv/6WW4AUEvIEEKp1/0wLI=,0.6943,자동 결제 해지 또는 미설정,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
fg/UH7vqxaYf3QXR6jjxWRO5qFRXl97OsOqo6KpqK1M=,0.1333,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
x9t5FS9WsLoi+cll/n3T1jusYTt7woP1C9+CBbkC6t4=,0.1572,서비스 가입 기간(장기/단기) 특성,활동 및 참여,플랜 가격 관련 요인,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
oVGSISDP7yci7mqeSFJE/H2y0dkgTQcT+QGlJHVxm3I=,0.172,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
HR49nv/HJ4scMvNaGcppBaVjsBZjQ7QTk8Ssb1Dn6Dk=,0.1314,특정 결제 수단 이용 특성,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
HgqoMfHrGlyz05+/SQxYiM+ZatTVl3C7dBuj7Tgv+zE=,0.1062,서비스 가입 기간(장기/단기) 특성,활동 및 참여,사용자 연령대 특성,사용자 프로필,50% 이하 청취 비중 높음,활동 및 참여
4WJFmM6aYYR6SnY+0s6mfEh5wXSE/k6SQdH1eqFZHuA=,0.1133,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
ATQSnpQshqE/wnjcNQjRluNSVIEdhOuxJMl4YRlKe9I=,0.1652,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
seBHlBq7+hDAsKZ7aChaQA+EmTMzgVVFooaG6C/OBBI=,0.5277,자동 결제 해지 또는 미설정,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
o5uYilCXONFzByUkdAKxNYv72hMZxRgYHT4lAiP34Hs=,0.8365,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
sWGvwKmeuK2a044lziGATFRQqAk+dULX0YQEtXU5tq0=,0.5888,자동 결제 해지 또는 미설정,결제 및 구독,75% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
RVahtjv11pb50XIKS9FC5nua8jHqwRxOUVVQtNUJhkc=,0.1622,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
3rjpAjRT8vylD13xi9l1u4CuIt0qcSNXC3FOKaGZAYc=,0.1739,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
+73DXUFYhYF2OhqE+OoqBRkNiCQLBZtHPVV8YWZTJNI=,0.1098,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
5gVnx2xltjombHYA0ERc1RJUmhVzo41DQ8oJ2x6OxQM=,0.099,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
NB28SC6M3MxwoErsxj/lNJ34aCpk0ff97Y0PT+uy/M4=,0.1301,지역적 인구 통계 특성,사용자 프로필,전체 스트리밍 시간 부족,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
N70I6H8cJAHTwynf8YntWKJN5pWmA5hfplK3/Qaq5bY=,0.1756,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,50% 이하 청취 비중 높음,활동 및 참여
h2qve4ZSeUj99gwdiaDbQwqhlR+WWk0qm3SE++tUh3I=,0.1467,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
jXQFchwnGxkHPkZ2HrlbjqJASmq7zV5j76Xn5wp8pG4=,0.9831,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,실제 결제 금액 관련 특이점,결제 및 구독
9vmnbAWyoA06lZWukX0BoNPoZ5TjZNOWTa/7hj9zrHc=,0.0333,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
ZaILXbNzh0VU6m+YORiUZ5vGngrrxDwxElaLUHASQPY=,0.1239,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
vgt3c43SuSoSpOkL9xe+cNAqVTBMNpQ7dxMHpVrSEEE=,0.1284,실제 결제 금액 관련 특이점,결제 및 구독,사용자 연령대 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
iiw52ZpUX7kEy8QeCD5B1AyG0yTm4on6NlTh3ONLjWc=,0.0829,실제 결제 금액 관련 특이점,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
RQdDexdhF5VJoWZ+8K+1l88VLLhepvYuIW3Hcx30bUs=,0.0983,50% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 청취 다양성 부족,콘텐츠 이용 습관
DujTGNc93/ET7kmqbyUUk4vZT1OgkSG65BxPVklYMk0=,0.1499,98.5% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
Kg1eolqdk/XEjzJ1Co1UKp4jcDAOl4Bw70RcwnU5dLg=,0.1313,결제 및 갱신 횟수 부족,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
jQJLaqMNyFsb28yOrMTG9ZC4i6YHRNbNK4fuMuxxt50=,0.1589,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
hC10A4pe/Qv7Y3PmCl/rrLeZV/+yEqjhqOS55ELfXso=,0.1978,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,50% 이하 청취 비중 높음,활동 및 참여
sn+cMJxo+vSWmkrBQ6k/AF+ibfkvgcPtANHXHgKDSfk=,0.1315,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
CftQShtW98h1nt6QXWLD+EPLJTgKtRT0/l1E+aArC5o=,0.1509,결제 및 갱신 횟수 부족,결제 및 구독,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
ZFQUYBQhcvswVYz4efkn1Ju1MTJW1buhk2JowIEXKbo=,0.1509,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
1OtdaJT4we9xit5toBEIfls6ZP0FE2x4TplVJwgSeE0=,0.0799,25% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,전체 스트리밍 곡 수 부족,콘텐츠 이용 습관
1ya+pRhdedmhCYBPCK7kqxg9GLF5TfBDsF2piYty+FQ=,0.1248,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
FyWTAqMT0Ef9tS760aYSYdu7Kr3vcWbUoTQI3JJnUts=,0.3673,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
uQiS5n4TQMJ0fipZbzx1GsWxLbcmEkhM2oNle+31w3M=,0.5721,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여
H0fiTcmzrMLB8HC9FrMgheCAqXu3fuHE+fW+oV1IhKY=,0.9734,직접적인 서비스 취소 요청 발생,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
N9azRT/O5497aPz9+OIzHKyrzt/xISsgmXqk/UTnNWM=,0.1295,실제 결제 금액 관련 특이점,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
xobaAleY0I8C6yh0RiQzgwmMMhLhLFWAX8lWun0GD7k=,0.1542,지역적 인구 통계 특성,사용자 프로필,75% 이하 청취 비중 높음,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독
1FGE3C7RmTNXSENn7DIBzielCDH7znA9MPkkCqApApE=,0.1466,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
TExzpA4nNr44hCpj3JL7YV2gV+6J1/7iTeqHaMgLoNQ=,0.1548,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
k1QHfUEmrq/kEghtikWkK+Pg4U6w9r4+rRnFHDZCcjM=,0.0935,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
OqB8ekV4Twro0xfqPUoz9nt0yn2yLNGor9kOF1ojp04=,0.1669,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,98.5% 이하 청취 비중 높음,활동 및 참여
N/mqo/2O4yJ4k4MvXiGIYKXKrbWhtBaXtE0IDXYI8CU=,0.088,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
eSO2BjWHGcP8LG1glt4h7LYQlv8s8xabRNuPDuWm6QM=,0.8,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,50% 이하 청취 비중 높음,활동 및 참여
Q0exNziYUvI4+WgMPN4CJOm8xLGh6TF5tLjesZL9BXo=,0.1464,지역적 인구 통계 특성,사용자 프로필,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
OGqUC9pepspHOd0CqtHhjyVhDC9/vm/ZtNgR9uBgZz0=,0.1082,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
2wRRiAKTKIa7R1b8raRpmoRYViGrXiI5+aFjvi3BOqs=,0.1603,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,98.5% 이하 청취 비중 높음,활동 및 참여
nIyc9QQc40jclMUcc7YUMTTggoEldq0dfnLbh4AmeJ8=,0.0573,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,전체 스트리밍 곡 수 부족,콘텐츠 이용 습관
k9MPOnpVT0LHA/GqT8OQZvgAct7B99Cbyu9MrEfo4oQ=,0.1429,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
/+scXnz2DJ5JaU0gD0TmVNLwtPclvkaPDGuuaRq/6os=,0.0493,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
JHBhBJAX9GFdkuPPkUnFLKHUrrSrqU+7kgC2RlNDoq4=,0.0992,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여
asSrPBgMqiGW3dnK/s8olOe0y9Ng62A/ZwzgSXXrt4c=,0.183,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
4rSG7T0//Eb0DoKTw4gXS0Ppz9wvY05eBa+gMJc2gKE=,0.4682,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
XQEma2pdtK8epc2gX3H3lNmXk77HtjkbSVQZTUsNmmI=,0.2115,결제 플랜 기간 (단기 이용 등),결제 및 구독,98.5% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
X9PbKDE9KJ4Qolzkb8705rh5zRWPFAxI0CNW2k5hLEU=,0.5459,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여
7gCjV2b0iGGTJQboBEQG+w60G5dvfKxhnhspcVOz6/c=,0.1083,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
rE6l+sDukC7Oigkl13CD8hu28E/xk3nO0d8MTgstH+A=,0.0822,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,98.5% 이하 청취 비중 높음,활동 및 참여
7CBzE9a3fiLt19lXinvDozAexifEFTyBeZYw4e3tfO0=,0.1222,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,98.5% 이하 청취 비중 높음,활동 및 참여
VCQqsxCLZa32LPVUb7cgknIabHdsc31IFo7OQ0AQbMs=,0.1156,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
T3bHSghYFZX/Eh3CqaX1VDzW462hphmQRHPh4TWbQ28=,0.7295,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,지역적 인구 통계 특성,사용자 프로필
rIOjiP4QwbAbBbQLjtweMntq8E4eB7OmfW9TqJQhWsM=,0.2309,실제 결제 금액 관련 특이점,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
ZYHaZmazSx8q5Z/r5n6PZ4vhQ0ScwBxNbdzh6nKqZuY=,0.0638,특정 가입 경로(플랫폼) 특성,사용자 프로필,전체 스트리밍 시간 부족,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
kvb7cyTiHIwNnI6cu9bVYDSrS4BPRJGt9qPuewHX3/U=,0.371,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
Do6MeKlQNZzcl8JOZdix3ppyXDCnWwvvSBpys6/sbmw=,0.1151,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
IC3aIyfvmIScH8dxjKQN82Y3J9808QQmyyAMHpM7Z0k=,0.1275,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독
CM5dPJlzXPJaDThj99nE6w/2n9ick8FnX9TfSQc0LJY=,0.1449,지역적 인구 통계 특성,사용자 프로필,98.5% 이하 청취 비중 높음,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독
keZnk0bmVLkVvho9jXO4fvlJIdbbuPRO8/ZdI8Eo9BU=,0.0289,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
yG1+ju/FrPEseVqseg1NqVW/Sy15PbdAycn7NS9ECHM=,0.1296,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,전체 스트리밍 곡 수 부족,콘텐츠 이용 습관
t6bUh5YIkzdSsDoPBwOg60WxbPKYF9LfwMMDIfGhz6M=,0.1943,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
vf9vBY242IYHDtEu/plfytMtiqAjqrspdFhSwyNl3TI=,0.1429,특정 가입 경로(플랫폼) 특성,사용자 프로필,전체 스트리밍 시간 부족,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
2bCW9js+txSmsyOPMmCTjO8297K9BiPBmUT/ay4K/9c=,0.731,자동 결제 해지 또는 미설정,결제 및 구독,결제 플랜 기간 (단기 이용 등),결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
SbEUMHh/RaahmZHxfOTn6Hqt/qzA4pL+iWXU6zZFjds=,0.1207,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
GLh00tt2bXNcnDhtorSE0+GKTUnfwg4WfLpziYaEFqE=,0.1309,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
6CSMbF9uV7XOyodCJS7lAyuIMUWWwjztxs80XrlRdC8=,0.1661,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
fBppVlamuqT7NXrgyJ/D5/i6LHkM6HjBzoULUQ12FQc=,0.4582,자동 결제 해지 또는 미설정,결제 및 구독,50% 이하 청취 비중 높음,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
BSjRQtSPY+okQ+duhHM6Ud3UUYDMFatIgSsY7GUE4Nk=,0.9788,직접적인 서비스 취소 요청 발생,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,98.5% 이하 청취 비중 높음,활동 및 참여
1xC73kIQMgtac1jgO0gOSBy4nyZx0MnJICzLEb6vWsQ=,0.7428,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
d28wG5svEBQfTD1+hVw+v+lEbhKkgXwFbzaaAx9MaPc=,0.0989,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
iZ3GMruWVOTtvX0eLv75tHZDiZWagKZjNrxq/Ofs9qE=,0.6925,자동 결제 해지 또는 미설정,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여,num_unq,기타
NBGmXMKCm8xVzq5AEs7kR4ysBzM0Z9P4YTc93oZPTyU=,0.1557,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
15mQyHCxwVnBgjFf6Nh+F14eOcOk5hKiRyQs/w9f/N0=,0.1053,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,전체 스트리밍 시간 부족,활동 및 참여
2fS83TamJhTjnJuNpZkVkkJ33d3mim9CxcnZwgSeB6A=,0.1884,서비스 가입 기간(장기/단기) 특성,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독,98.5% 이하 청취 비중 높음,활동 및 참여
6f5KiInNnYmhY0aNwsRgLxXgVPpryg5xOUBQ2s/Kvt4=,0.0934,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,98.5% 이하 청취 비중 높음,활동 및 참여
