msno,city,bd,gender,registered_via,registration_init_time
X8pQoA7bN7HKR+ylVaYdIHva8AKlMiZIC0MlHOnaH/A=,4,19,female,4,20161119
JORZZXP3UAVjPbOD4tBBirt000ToIqdaOt5BWc/h+Yc=,4,21,male,9,20140830
j0dA7SInrbcccIfynvQut6d1RmjCPjXz3hzbK4t/tc0=,6,35,male,9,20160608
Dti6WokDbYtpLXCuEGQrjjVWeXWASdLAZv3AMlBYJXw=,6,25,male,9,20060920
/bjXNJ1Qm9K0e8i9rehcXo5+AnqwSIdSenmv9t4h1pQ=,13,45,male,9,20061015
ifSAA1D+7huOU2afp62VyTfCPx+6+bCQSYHShmgVVp4=,5,50,female,9,20070126
LeWaRrQSk6ODzxPAFd46418qukpBHRl8VmRgo00GsCA=,5,26,female,9,20070602
0lU6za14KJnj/uKSHPTLBZiZmgLjbzyrA2VpbS6fD60=,5,26,female,9,20130306
GDE0jowfukVr/WNuBIXnKLUnJ0kv6m7mahnSoeLi7WU=,5,26,female,9,20110714
MO+7S4vf1J6ZUlFWm8MEo9dazfAGC87+qKbMSQLAs80=,5,24,female,3,20160817
/EanEvioH47vbBTGjNnMz1iNdSXeUkYn6yi7Y5vBQ10=,13,67,female,9,20100212
hcy5fnE2kMEcBC0xdQp+5OKX8EfJ6h8yRWtyK1YL9QM=,5,19,male,9,20100828
KU6Lzsgp+4W61536YLR1tKP8x2vvG4RupLcX/ymcGig=,21,26,male,4,20160625
Ov8xyYNJZuXJHebeUuvYR3EtURLC/aqatDaFPsbej+A=,22,33,male,9,20110827
mRHlT/Cp/6LfYkQ7oUuFQdU2zr2wnpwNh2V49EX7Zvo=,4,22,female,3,20141028
/8iv7bUNWEg1o7CgRSVBhBCAV5SaPWjZJHRBG3Iyh44=,4,29,male,7,20120221
4OHb6rnqgUN9x0txXgWR/4RIf17NCw8bz6c8vCuqdNk=,13,22,female,9,20120228
ZIY2Iw9f+XrJKS+G+hhTaCM+Vsa4sav1qGolnRUFcgM=,5,22,male,9,20120324
iUFtuvrp3//V/1+IlN91xx7WNb0Me38bCVzPG1ia9p8=,14,21,male,3,20120520
B4lvB8NC13LvQYF7PXBm6JkyTcQKN4FLJYHyq4wzMNw=,5,25,male,9,20120617
Z3HAVee5ssn2eJpF+i62PVkUdOwFQ1y+6U6DF/sQS6U=,13,44,female,3,20120628
vUkyp/ulO2xXOfu53x9dJa3bw/eoqya7PRCOIv3O4ho=,13,30,female,9,20041203
QnotkVypqOgn9ZLcvDB+xhUXexT/c4cQcyVJZPWUlZM=,15,36,female,9,20051104
H5pXb5oT28nXpvHgniQ7LSLQufa/xnsdZfz7O61JD0E=,1,20,male,3,20140916
Bed/hCvgWX6bgYhm4j9AlV9QQGaBtnOxGw0eLLBgAno=,13,33,female,9,20041106
cX1a+j1NMvd1u+TDXuH8FqBsOrZ4aw9YKNAGjSfRP4c=,15,25,male,9,20160927
+hg/rYWEx6UYnoojumVmNZT7uMcOhhHJ9mnR8INhBhk=,22,49,female,9,20070610
qDT5ON5PsZfcFSd8XjyVUCFdR6PWZBxYAP8PMrEws2E=,6,46,male,9,20070714
2inEpu2tDR2Vi/bOgcY8LatgzP3upMwcU7nTGNI1d0M=,13,39,female,3,20120207
YiYLSpmf5YjU0VN4AX7mb53a0vZxUMP8s3I23/zctl0=,12,34,female,9,20050916
tDB+fDgWGEt2Y9DY5l9+zGvkl04fKmVNh+RptBemDik=,5,33,female,9,20060108
i2excfNqdEVdwHVYyNS+zmRKwB0+Pj+qkJg1O6Rb0KQ=,15,26,female,9,20060115
hv5cX3iJJJ68sqhksUOmlztVDss1UAq3fOzIkOTxtng=,6,34,female,3,20150620
ejR3VevYISWCCs6ImEn8LMdL/CNsaMX9nZKmNeZwHfA=,4,31,male,7,20160204
U+POnP54CxsrX62I0Snm8Dldt9nrqVWhe0/gl/PiVp4=,13,41,female,4,20161013
QPbi47JZO9oVKAY3JKtNZdKORg2lgVBHi9/S+Dspu7Y=,5,35,male,4,20160426
x0q1gyY9EvW3/JriBA3BuhJI6gfRjf4l1b2J/0Le8s8=,22,20,male,9,20140224
RcpModTQzoZWGr7iqbJnzwluG33kOXZONz2D8M0uvIc=,13,29,male,9,20050316
Bs1Z/cZwaZQZyMhlteNdRPr3oYNgBXPGAzwBuQCkeXg=,22,36,male,9,20050518
lx/3D2s8dRC+mu4KpERpDhaxBKtA2yWjEVm0KEPt/TA=,13,24,female,9,20111025
J02RlqZSTUJ7LaMhqpqBICcMbYAZWC8HW0kV3b9EJ64=,13,28,male,9,20111104
h/5PwGYZXEzI8xUwUaiu2ky+5E7y4mNSJN3dhvlZFXM=,5,53,male,9,20150501
mfl5uBkTcCE8VxlDtoQr91YAF5DIjDGXTQK8q4+agyI=,13,32,female,7,20120426
MPxi7XWzed0m4FXQJIMdM+yqlSBTt+obUwbfGeefai0=,13,30,male,3,20120625
7rBwguvDbmx0rqEFUYL8GVPr8TpyIWr6DeL82NuRn3E=,11,28,female,3,20120728
Q11mtEN+kW7EPqfwUYdvRgM1mdLIpeGH5g96uuFZb9M=,11,28,female,9,20120901
ZdI8kYH22+59ztxWAmrs4oLyc5yztbvO6JK9beMmCgE=,15,25,female,7,20170225
kOBVxWLCuCRAqJZFcNd9K4E/9M5rMdqJZnoTbG0rBic=,5,41,male,9,20040401
6iOKAO4aZlyuVWIYMn6jwTzxkkPoVLp6gSetoa/DXvk=,13,21,female,7,20141204
Vs0KUvEDVx0MD6kAZ5kOWWfjmsbEqDRmZXNTri0hM1A=,8,22,male,9,20141208
ah4t4nl8bENLs+3+OWo0uoBOGJgRvQfSzvZs21Xemzs=,13,32,male,9,20070613
pbZdbfzV2Zv679O9Rl9hmSYa2Wm16Yn+Fns3PcXmdnI=,5,44,female,9,20090824
FHMcqN5MAlpiIZrQh2xuI+JBkNvBbjbBqn0iU5yO92k=,4,24,male,9,20091206
UyE526BkD0eBCk4g3H1YVnCarcf6e30oTcSQjagLndw=,22,29,male,9,20091227
UVsy0xsEPU2tLy8JFyQkIKEtcSwLF03CBc+mfgnsYeQ=,13,53,female,9,20120205
tpjzp37INs+miahmDfkhf4wAak9szvdkXpd6wBoOzFg=,5,33,male,7,20120208
kok+HaAaW7XI6a+IxOyHVwn1Ad/q4/VZsX2tYMvt4kM=,6,33,male,3,20120219
IT30BjA3dMz8BoDqIStphfDoDtNVHpDi47A5WJ8M1+8=,6,21,male,7,20150219
AkBw5+NFiTkCpLP7OLLXoDBgvfPp0znWHCDizl5bzFo=,3,45,male,3,20150407
nuKKAOfPRLctqYik2uZsVMuA89rr6PW2Ngs1WNqQqao=,17,29,male,7,20110430
1W2Do7OR7d/R791wINNK07whG0/Ssd6toTtMRSS06hY=,4,16,female,9,20140203
CpQrwg7Ao9/A5kBpajttkjWaYH67Fxxl8/lXDp8DJ7o=,22,27,female,7,20140220
Jq8eFjSCcKpF2/i0mqNiktnxOl8TvFXXy2uPmHP48Kc=,6,28,female,7,20140222
oWYThqLp4HNe3RfRiGo0b1TRVLxwU9g0FDtTJviBQmA=,17,32,female,9,20060115
Got305uBBIqzAF4/WBfRHGVOqfu1ejHIqGU5fRCHwo0=,4,24,male,3,20150302
yH6B0ZIFRk5B/crakgKQSBaEbRoCVEbKqvGfNfPlV6w=,13,30,male,9,20050508
+bRNnM88nUblXxuhqikDUzr1fDFzuNOX2MtX5rX4WyA=,4,46,male,9,20051230
gTboNMQnLCd44FRDZ6oqtNzBER/j4tu8oinYZIpT+6k=,13,35,male,9,20060102
k+fWspv8We63dr8yj+SYHihE36lqAcGVLAfgozopW4o=,5,35,female,7,20110418
nHjC+5/WU+zSarspXYnnkSMjXxkrwgFGygf6UkXBywI=,1,15,male,4,20160228
0PPCeTAWGVWXL8u4TjBmQCz5H7bAg3ZLrNgakcDNIkU=,4,26,female,7,20110311
g9pUQe2JGZTrvImYmMAdNDWLxq+fCPp8NDa8+VK0pkw=,15,45,male,9,20110319
9EM8CqVP5r42sK+4ZPhkur3uUqqx9oB/OOrYiyHLSQw=,15,22,male,3,20150509
tNm6GbKtfB5s4/P8GeMYT5FvA8y9eD9Mf+xFX69vQ58=,1,19,male,3,20150514
PCx1ZJJZLpkoEPDpAoju5zQeM7qbmWmh2GBDNKK+lC8=,6,18,female,3,20150318
VbsmpkwRdGa2feuJov/5fjmieWCl8Z/4lCCpk/qV8/M=,6,33,male,7,20160924
gc4CbMGrA5xFLcqCjm+ievJDxcVWkOQwnLLFEP0XnvQ=,5,22,female,7,20161214
UdX2fBSXM/uLbVXNS5vMNioyQ0f5UAvaE9FLs/akuWc=,7,29,female,9,20101217
4StojvvbpRvn/WswM1yDO6PYXX2tOhovj2Yjhc4lo9c=,22,28,female,3,20150826
epkHMzX4yDqL8ROihz8MDUjU5MCpR1EHyE5Uzeobj7k=,5,24,male,7,20111026
jnMznyFXf/2d0FxMpj9Qb2kHWgaQKMLPogYTC4vzlgQ=,13,25,female,9,20090412
6zuAOJnO6jeHjiWBG+sVKp5MPH3SOrh9Lf/VLKNHDIA=,5,48,male,7,20110925
9sOSp/A1FrAorKoSgOfmna6sAdV4Imcpwq7nYOjRxVI=,13,20,male,9,20141130
vivcy30HU+EH5VQQTW+T6nXlTFv7F3iYjciLguDo350=,15,26,female,3,20150101
9SbS88inHaE3daHg3Kk7JnjIhCmPSeErsOLz/yNXvgE=,5,33,female,9,20160524
cogM1b22H0VkRB8r7b3U9wVhbw4IaCkQ0Ce4Xolr+Qk=,8,28,female,3,20120824
NWHdGXFzDnrzm9SwAlyE29yrl9y8GumZ7kj4kA5L7c4=,13,20,male,9,20120902
gHs8Z1Eta6Xe6V6IS06XXtP1Gky+lDhjGXZSF2qvWj4=,22,29,female,9,20140309
XtrAH7+lF2a8ow3eqLkYCx1pQzw1MKRBAiD67Z1/dJs=,5,51,female,3,20140421
m0kxTj03rgXbZvQw0yhHbcFSM1NRyHWkRmYRV8aTwA8=,4,39,male,9,20161114
2Saq29nL+ibeOhz9Yjb6qv0oTLNOCqJPTzWbblqSQy4=,13,36,male,9,20140410
o2LzDB6z436w4/uyidO1eJZP6X6q1JoX3RF5t8PUFVc=,15,49,female,4,20160325
iS9dHab7M8FbRwQTtMN6ag3HK2XX1pwpWLjPYES95oA=,13,17,male,4,20160808
4z1sY/0HYg+uXzMcGu7gQnjFIbKmNaP+r3pnWZLCusM=,13,30,male,9,20040719
tIO4Xxb2TcxDGmU7NHb6oaIaWSV9qlVvWlHUlNejaSs=,11,31,male,9,20040720
7l8ySDp5fNZ4SxDfZ/f25JRP7/isKBhb75jklftq6eo=,6,29,female,9,20050918
YGIKZ3SJ6F3HrdRaIyuWI5v5FSnAM/pOokg0nTMysTE=,8,47,male,9,20111012
pVZKQgg/bvrDG6QZ0+DHuLqFzCZ6HeBHhAv3jFe3J7I=,5,42,female,9,20141031
Gq0Q/bAIK52mAj8sUCjd1Y6nLYHxi1yowbFVHALsb58=,5,24,female,7,20141112
MXXpynKNSo0sQXjX884GEMZRaUfPXt/K9Ec9COnhRTI=,20,21,male,7,20141130
CLK02tSoNCegDbpiR3C9eP4KD5NpwZjOL72RXutno0I=,3,44,male,7,20160116
yTudat3jM5CPJPkKnfKJrTOk2sHv7dkhSGd4tGruqiw=,5,32,male,9,20110508
OKDvfckbc/r4o7VZnAKLWXIsUy0POjh/ltgLFGr4iFQ=,6,36,female,9,20060630
bwaignlKHpjGpaZwlmr/LdN+jz76rvCnkStTTbEqNog=,4,34,male,4,20170211
9HCPGWwleMelUud/ePakRZG0L3ieDGaAehio3xE1uPU=,6,22,male,9,20150803
r0l9T6xb/8XkVrprt/ME//mOLXYvEAMmtgcqYhWB/cc=,5,19,male,3,20150810
3xLj4/3BhNJ3RWcQwVMAeSooqzgVL07E6Ztq33olFvY=,22,25,female,9,20070816
9PqOWU+Ada0WUOdnqXGIivb7OUH16zPJQ6npADh/15Y=,22,34,female,9,20120404
XzmCBaKr9JzDnfV6H7pdG6dTW1ooSREUN8Y0EYXOZaU=,8,35,male,7,20120615
dnul/gyGv8UGsyk/Ul71kiqIwQKaMwV+PQlzCXcDTiQ=,18,31,male,3,20120619
lrFW3KUvb94GXdfGtzBznmTiJD1NhlKlMo6FOy3ydE0=,5,27,male,9,20160410
TVXMDUcTSebDKxY22l+/pS2m1bReuYLrNSrngJBjBEo=,5,25,female,9,20150414
otRnjF1dNDU0CRV8oxGFB7FZefug5OrOLgtI/HtMhao=,12,24,male,9,20140415
UumJFlFAlOB6m8qbpPY4/Wee3DuVNx76MNZlBYT9f5M=,5,20,male,4,20160614
bkXzrmLbQQUGoaTDMk9TNVO63mf9cxr2vQSkNqdMVas=,15,25,male,3,20120902
GOU3rTp8cl8VidrnqIj0PlgjOQXlJ5wKz1YJv9VVnF0=,13,20,male,3,20111214
wB/lSgwQnNvKGJniEswp0o2UPLVz8fYJgS8ozOhAXpc=,5,26,female,3,20111226
AKaG0g5OiTizqt+FcyD2pRJCvK01TFRqV+1i99esEbE=,11,27,female,9,20051025
7jvcnnihxkpPrnjjPjvpUT+1nQ2v1DTmA0+pRYY1WYs=,14,30,female,9,20051025
90aLiYk5KaFalKbY4Sz5PeRAWA2Y60gX1Cttdo7qFxc=,6,21,male,9,20140625
39ym7NLBX65nuZVmv/3saMQ2UOAvya2JwhkF3M6p+Cg=,5,36,female,9,20071216
+yRW5bC79GLsHuViBJBgW9EHw2Ucto+dnTgC4fHewxw=,18,41,female,9,20080219
CBekzYzdKwXnV77gqcii7TE9+DSaKtV3P6iWwSKbtM0=,5,29,male,9,20120917
/F00pM9ExZYceLiGSHlOyNGuZgDcBnRBaF4G2jLv48M=,6,28,male,4,20160616
vBwCeFg9fNh4DxoN5MRWysZZM8HBUq3OqtLEZHEVod4=,22,37,female,9,20111116
GN7FUO263tJe70jKJepDwYEu3FvP57FJnMHz6tmxI+Y=,13,43,female,9,20060822
fKIyKMAFX35jzxH9nb1+Mz/IUfbI4VYPV7tfWkZsYW0=,5,33,male,7,20110423
yAq3wd2deO9Z03t4aYZcJ9Q13j77/91NpHZAkUlzsHA=,13,23,female,9,20101225
n0KPhd5LMDirJ6JARltoGRpTzNW+u/kc9sh+L4kOIYs=,5,48,female,7,20110209
LA1lb6VTIy7O6m/pExibVTBTK+ueJj0/3pEUl8MW7rE=,13,33,male,9,20110218
4EjT6wN/9SLh+pDLmQTBWt/y8Tj6uK27pHjL0ZR1TNc=,13,31,female,9,20070416
PgajkC86hXIyK3f7sLQC+pzDCmkob/b5ByB5N16iz50=,8,24,female,7,20160503
mpnCsnWPJV0iWudtTQifDpgI7vjDdg3bebHeMYDjMX0=,22,31,female,4,20160522
vD8CqgUzAdmnR1tSy0oQq4FuACUiZovT+LYTXOqN3rA=,22,20,female,9,20150305
wltReslwN6KUOHu/nPOQAxUpQmbS23B+KvUn3jl7nRQ=,22,19,male,3,20150209
HFAu0cEWMmK5Knh64Sg3Fq99TY6y6QqYMsNmgCSwfCg=,4,39,female,9,20140320
gi/3GmnPrq9GmqBd/yjA3QCgls7SoLbqlcaJKj3Et6o=,14,20,female,3,20120114
AnsH2hxj3cvxa5UL05tv/N+3XwCumhLDhp4lSV/io8E=,9,36,male,9,20120529
w04ch6q6rAqRLT2SH2MPXN2eiTmUmKu4DgWwSv1fCqQ=,13,39,female,3,20120602
YVsitu1Lgltyif3kdc8pUfg8bcHGCBu3ffltl0uImmo=,15,23,male,3,20120701
ajWHtwEs/ROr8cT7PIsyi1UCcUVmlJbks3X05OC55aQ=,3,26,female,9,20070330
3yOPLa5iYSqrfkSjePAx0hKUFEeiTJ/b6NzVY0C6RPE=,15,24,female,9,20070607
hMZ8YbpEJMcl7D0izHEuD3KFM/CGFE5mR8wmgGdZL8M=,4,23,female,9,20160323
QMaZ6pzrvjMOjAeqy4EL3gz3xrAZMRrpQb/BJFor3Lw=,1,31,female,4,20160722
/QvyxUDILizuoa8ZxPe2hg9OELZ1C4s34D8X9yRXR9k=,13,67,male,7,20120212
TqGJHW3j3uZJH7QM83hVIDWg7s2dbBtZA3mnrFRtcPc=,1,22,male,3,20150822
7UYOUSl7sDGliYyr21cdrxzC3SI9kV8Y72w7wA4gKAA=,8,21,female,9,20090323
cFcs5BAvf3WoTrVh1PzejGUA+JL1kqPgge7hcyplM74=,8,22,male,4,20160629
pFHZ7N8wLI0b6R98belzGxZpJV35f7qY2uMj+x89UHQ=,13,41,female,9,20050120
GFXyTVDiwq8YZvIvdpVrmFtuv8/jusLSzz/Mqllxi9Y=,4,35,male,9,20050916
Flt6qNC7ZEUickF8CFcPJOSDs/9KaDl2dGuWJUg2F88=,22,32,female,9,20051025
Y5RkgUek0IaNYkGst521MvC0Q8FcG8B/aMBOdHkqHrs=,5,23,male,9,20100622
rgyE/j2Opl4uJDZkoAySEMAkTfbIxLkxyAr6hLmTCto=,13,21,male,7,20160706
JCLOBTUevPCpyw1FiX9omnom/xl3tBfb9xtlR2jSPYo=,5,37,female,9,20041119
LBKHL/tUOKuhZMj6cs5HCUPbWmcYRSUBikIEL9UVTH8=,11,33,female,9,20050215
tikutAifBIi/II9Hhuif1omhdZ2tv4uIHfemWPuEIPI=,5,56,male,9,20160806
7uG0utCfsUDMx3BpeMZjEV768hYvKl+nZX72thnXX9Q=,6,24,male,7,20160818
LnhJcu7UKJBJJEHPuO0eI+Hic5DikodnEvjvVQZZsP4=,10,31,female,9,20090328
AAxLKDj++KIocS22mvnT8r3/W8QZ7b6BthqWPKU/Y6Y=,13,31,male,9,20090928
jgUVz3NpT0eoZDsfIl6o33CjhAGgaaV5N4F0DJRDpIg=,6,33,male,3,20141106
EqXN+kaH/YwyZUBVBAPr5sGZ0TM6KUJ0zuy8rNG0KI8=,13,35,female,7,20160304
GOY9EfOkqMH6Rx/DiaHpoHATgWqS8mqXK6p8G0lRCz4=,13,16,female,3,20150309
6B2DMVa2fyiQisXo4U3MeA06JDVFyDU59AoLWWY+o0s=,22,28,female,3,20140204
/YiLgFODrZsXdPDjlEgZbXqyZMuVJj1GEqFV7v1KpQI=,13,30,female,9,20070403
UjIz2lfnvVQ6iXaLxqE54oOlZzz1zHgj7CiVS1InOYM=,15,24,female,9,20070506
aLhuqbjcnl4JB2lsohk92H2xodCTIociYbaGj+yCYeo=,22,27,male,3,20120202
fjOqh2brALTo1QbLgBtiEIeS5bd/27cvd9YvnGVQ/yA=,5,26,female,9,20080409
t/eT+Njq3Vv/xqjzzmFo6YbrX/BrG/I3rjhiZzK36Ik=,21,47,male,9,20080426
YWkQ0XIt4TnKwSzDwBWqpHYiadhbX659WrIvErVZKjw=,9,29,male,7,20141028
Uqe+WKkWJET6eiJKyw2qEuy3pb0tXtw5pMllIl+V/Zk=,13,32,female,9,20150919
JMWh6HTBC01JVAojOnAIDzOgUDD69jmYpGzETmd6NWw=,22,21,male,3,20150326
EsWK/+QxhNhDUTzYXAX+CYTekRT2jWDA1c4Ss61YSc8=,4,18,male,7,20151110
PCMjxoG22Q7fLU4255wEzPA2NbcOcQ4IfhuoJEdkybE=,15,48,female,9,20120130
RhUTB8RQUbwoib/4oJYtCTnoTQpOFoDh7Bk00/cy0AA=,13,23,female,3,20120310
rTxPZqfjhfLw2Vn641Rbl7WbG0qKlbD4oevtRm0PXCI=,22,19,male,4,20161225
H+aCZfVgbPu8m8txsICI+BWoJVEBPTqtR5c3NCfC91U=,5,24,female,9,20060225
HARdrfWNWwGX//rXzMsXauBeESDV6czliyjkVR95BZg=,22,39,female,9,20090425
TQzmOTl/53UB0XajFONvRqSpCPeXvQ1O9EryxuuVZCI=,14,26,male,9,20091220
EC0yt3+onYnN4dt0DmCami2gZMvI/eUr3nLRctbSc7o=,15,27,male,9,20100118
ZMcF0Jxhqb57jyFlxv87lExMRYKeX3RbnsbG/RLwgEQ=,15,24,male,9,20050925
m9+djXSVlRRwopbWwcpcsQo1BnReloyAaPkjw7j58jg=,8,20,female,7,20160924
r8KJw4YhGgysE8xqsSPBs4JjkqZrDhZoAMs8biIVmzA=,1,45,female,7,20160925
KFJRsLt/DVQEEiJk2Bx5OQkKGZSkuReL7R2mNN+JCng=,13,40,female,9,20051204
s/au8mRqWMLBIMpV4W4vKABXtU0ltK5EtVR3O63aaLQ=,5,25,female,9,20111112
kiAXz8nEisc3WL06ri0zGo0r6NZ4MrQL1lCKz27lR4s=,14,19,male,9,20111112
hCBXjMI4F/ZdPf4/+GE3skEnYrUQwqWPNNnDNDZ7c2k=,5,29,female,7,20120119
7KTLbyzcdpUXrgv93MtmpouZ2pQA+n908SVOX2633Fo=,22,43,female,9,20120212
F4OuGRFB1K7xAFO+vugO0pYz1sNoNjj+OT/ZXp0u6Gw=,13,31,male,9,20070426
E0NsK70UABai5SsModeSR/24YMUwZAmZlVDmKRUmbMo=,21,33,male,3,20120204
q4BI2bdMOSPGpRBFMFGNdmVTQGSrvyJSB+H7x0xIb4s=,13,34,male,9,20120215
s/z82StVNLRSBFP7KZEPmbyxnL6rxpU+UBJDGhsR9WE=,15,20,male,3,20120305
rPssCdwxSiEshq55F2m0/g2yn18EqAWI7cdGx1cAKvE=,1,14,female,4,20170117
JlLrNlXfg3MghX2ljokFBaTIiDh/RssWEr7TV/0T3Fc=,15,30,male,9,20120218
I8kdnsZXzfYAa5P3+My5rHtvb+xzM0xy7M600m5dwmw=,1,23,male,7,20161220
Bo73YkyJE/RtnJvaJLn5y7F60D4TnNVUqxaHNcS3uvw=,10,32,male,7,20170126
e+DKVE4h+cxf4iAh61h3YWVJMFvBg+RT9CIqNmVPE8Y=,4,22,female,3,20170216
C2fRfrHNlyVGzg61hyvuntIAbIvHRYuCjcce0Tua+w0=,5,47,female,7,20120224
ys73MucQ11P8GimpQjS1JE2x9x6IZ8K8KdSC8hN9dig=,5,28,female,3,20120415
7cKJOjMPqbEPi3hGkz0Vj6MneGOkdEDxSwgdvdiWebA=,8,25,male,3,20120505
TUHpz28LZhtN2aKcwkyro/kbuNw8W3UDbsgGy1XGdkk=,15,25,male,9,20120623
J+pXKQfeQFZeZh6xTt6wMFbrIsYtL1T3Qz4BFnZZm1A=,4,29,male,9,20070623
YFZwZPUT/6xKx78r25QsTfi9rgESjFOhH8aDP9HogSk=,5,31,male,7,20161017
7PrdtlLycEKVi+xCWQhxcNmBOjRkJWm5V3lnUndZSp0=,13,23,female,9,20150405
1DxyosFg9J10bZQAPNiyZP67Yrz3ITWzzsq8IEW+jE4=,4,26,male,9,20110724
LoOVEOasQDznL5jVedsiYN+xTgcgdR74gPegMeAGGjg=,12,24,male,7,20131202
polf+0QE7s+Iy1oSDvjFu0KYWXg2KHnqA/JBZSxP/us=,13,37,female,3,20131228
UYFnTE44DIm7Dbxpu/Rn1U2Ge9GkqglQK3G5whkAioU=,12,34,female,9,20100408
Ly7SGfEXY/+Ee6bgbS638NOrNrcIMxf13HbGl76/3Zc=,22,25,male,9,20100428
pCGsPMYdSxNQpxD+XY3D7NqHx+WiAWDB43x2OCL4fLs=,5,56,female,9,20100805
3A3fpU8kU0vnHhBZotRyye0OnOXaArKAPUTfHZXu4Mc=,5,27,male,9,20140107
JsmAcnKbJ/BpS3qb9GkKe4WPhiS6Da+V9sZxtxOoIUc=,1,26,female,4,20160418
bGhWgS4I+U5GF8cSUCzMuTD3hizwCQZFs8BhJAqrioA=,15,20,female,7,20160811
TdlxToHOHtGjnqzNf/eJOISv3W7jJpkqXepqqmASvKI=,10,22,female,4,20160722
tjFAK686L+XbRASiBww8sEVzieEY5IjdG8hzow0cGhk=,21,20,male,4,20160701
Ex+EQDWH4KOZGo47hcU7/ziNwnh/HvdH13zi2uk1uyM=,15,21,male,9,20110810
XzzJTmvdSZI4lAJTqsyR3g0dXspoG56Eehz+dc+p09E=,10,18,female,3,20150609
UMtQhpLgFoD8uERwpQtp2fcjPiVdalLgv4L+5lgFaBM=,13,25,male,9,20130423
v+d/V2w3xCsuDI1ny1cWCKWUPmva2DeXYj61sZN5NNk=,22,26,male,3,20130518
ldxDL7K9tU7L3k1ZzW6J14+sOXIQg88sMF5dxq2Qnm8=,15,30,male,3,20130621
8tvEGBQ5x0eYuvM2ho8UQkeZ2WoQpojAPu4HMaSJ4Ag=,13,32,female,3,20120623
to6mZcUW7AcWZ1LqevbJQeqJoFsfsOIvE+YsSBQP8bg=,6,25,female,9,20120709
/Z2QOliOwAvrSsfEY4YtpfBuzekD5FLPupe/z+hW3X4=,4,27,male,3,20120729
N5MgoctrAJljidXdhrF/H/fDLtIwjXAMnXTcLu6NuMg=,5,29,female,3,20120803
h1Zdz/pahFdi6md2sbA7laIn7VhqtVGs5RYkp01g9ys=,22,35,male,7,20131002
IEcLP3SV/IbjY4FMIC+gBpMGtbVxyuq11JD9eNDCSD8=,4,33,female,9,20131030
v33ftJ9kLRJNPjWp251YnfcXLzXgXhZ6P+aRvxfGNYI=,13,26,female,9,20131109
czjL5mvgbFIE8UN+DPc//4x8eY6pLp2EGMQSM9RBhp8=,15,20,male,9,20151026
HvaJ0ejnsV6PSUsmfqfv5IpIVYhXng3/nZG66JO3v7I=,13,32,female,7,20110106
u1FJbREfTO9fTQYWNuIOcNTrjHjEIZKO2k8nRNq96s0=,4,28,female,9,20110130
LkJIY3b1XPwkjqYaqsfgDE7QetsZY2Cop6le92lBArk=,4,27,male,9,20090110
lJrkGpp8XYsqrpqTPm2W5AbzmQNf+r6DjkH03bqwSSg=,12,26,female,9,20111105
loAxqPZPKvFj4JslKXx5O+qlLetdWD6R42ewo1YX6uY=,5,42,male,7,20160619
qvHMm6cSQjuExNmDRSEXIV7d0xXmWd/GdlPltKjh6+8=,14,41,male,4,20160623
WduGmB+edu+8xPdzUuQN0MnYt1gp02keGj0cIMP2bD0=,10,29,male,7,20130126
Z4H4fLlk83N7M7xrvQfcgRPkllotRdxw1YZ/SFM5R9I=,13,19,male,4,20160316
zD9YLUoMpJk1EdcDANEfUcOvIpkaFvtienaosHYVG/g=,17,33,female,9,20120511
s1kwrV/VLMFj/Puw0DHxxcveLJg5fBpK6+vDQ627uFM=,13,27,male,7,20151224
1lhmQhHmqJDWqxsICg7HIeWERvGKYxw5Mofn+i6sqmY=,13,28,male,9,20150203
zBrJNrIZfNXMCsAOgiZjBdidWU68wnSEM6MdvAbzBd8=,1,25,male,13,20170106
kX2bLb/UknS/S/M7/D/g6O0kkHqx4YG9WcN7nJwvOkY=,5,39,male,9,20060702
9tXlvV+NMN+kF+hsO/DtJy9wnhYmoo7YxYpdk6ya3no=,6,29,male,9,20080308
3+A6HG73GoIZl4O0nWuncBUvpwawzKCbQGyQynVfTjo=,5,34,female,9,20080509
qdIWenOQzadR+gd8sbnPnzVOBSYE7NbOQgB9Wcs6fxk=,15,27,male,9,20051003
bV7ewverxIWu4/BgXBfngDGWfG8SyqNCgwaAUGUp5xs=,13,34,male,9,20051022
eCvVtmx2ed3oONDBm4RcQ+E2J4TTDbNGR2TpopiTZpk=,15,21,female,7,20170201
7rrqys+DDZKa7PcVQGcAD5Ih5Yvwkb7dcl4DlWk0Vjk=,5,30,male,9,20051219
XxrIOqUnn/9V88MefraoDjzJ524XMNYwAfahH6sdxg0=,3,24,male,7,20170122
tnxGdWDytImO4Fk7GqSXiLVwvPyCl7ZmcAEMpRr14Vg=,5,19,female,7,20160319
rZhISsXno61DBeQnVZ0B8rOIEjKEvlmbvUOGmIO4OFs=,4,24,female,3,20150510
+z9ECWonODGpFuiJO/nfEuxZPocJxPw1974NEZ4JghI=,13,59,male,9,20040413
pHqPfHr1Wm2zm1oi6aINKA56V3NwxzsbI5dC+Ltclkg=,13,17,female,3,20140317
QP8p7zX00TjgIXZEeu5J3MdvkUBODps3z9pcNjoIjnk=,17,24,male,7,20160217
LpJbDq9xzm59wZV4FtgxU3PBrtDisFIAfDztTMe4RLo=,14,51,female,3,20150221
