msno,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
0jGALMo/PC6WkhjI4rTEvRD0au/+9vqe5jChfSYatS4=,391.0,123.0,83.0,174.0,7955.0,8233.0,2091041.136
oaHb0B0fSYQQ967QW7Zzq3B9o/QKCEWMTZEprgbJCfA=,4652.0,752.0,543.0,558.0,8961.0,11163.0,2541545.899
Rk7jctFi0ZjaxqPBF9xx+STqfkOiv7A3Zee3fXPvVP4=,308.0,100.0,112.0,100.0,11266.0,11184.0,2864689.342
JKU4zmWVmQlUcOaIgaNHrQkiSqMdprv6VdMsmqmD/Ok=,212.0,101.0,73.0,92.0,28148.0,21817.0,6645181.144
zfPR4p/rVoOm6fWvkUQXB6JihULSn8hgOFVB7uXAhH4=,38.0,27.0,14.0,14.0,576.0,537.0,151798.688
/bkvL8jjizUBCiOVpreNUZkv28M5IwxllvQg1XgIcXU=,1530.0,443.0,320.0,480.0,12822.0,9581.0,3514341.469
7U9c6yGRtj81tcmB7SvikCXew3yA9N95HTLw/vxuAgI=,1932.0,404.0,259.0,394.0,9324.0,9651.0,2477513.511
1+irGvxm6mvsRx7J/vChHufTwO4ldd1maOpp9Wf9rm0=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rBKfmrJtznHQv6dhpBkllZcgtl4HqM7C2ndoxkxvCwY=,109.0,30.0,18.0,12.0,1403.0,1364.0,355179.114
rDzFA6YU0yVhdUXmE6GR9gPsYadQkKWFz/LwpNnGWJo=,6492.0,851.0,729.0,1050.0,3417.0,10383.0,1256199.786
eHYosFDGdqGE+bH8rjlgyRvj8NDQVKrRy5G8V73HHjw=,310.0,128.0,45.0,59.0,565.0,712.0,177487.022
iPDSw63g1/SOkIOdhnOUlilMn5oxVKX5MstFiBY9ArU=,1061.0,313.0,298.0,292.0,10847.0,10711.0,2893346.62
akh028n2hHu9Gc3o+D2TLmvRD6pgdOwhO7NJnb4Yd84=,687.0,272.0,184.0,246.0,3901.0,4140.0,1066388.842
tjhWVPnhkkOf9w0RkPyP2kOC3BFspnelrqN2cIpie+o=,761.0,137.0,91.0,106.0,3042.0,2535.0,880225.323
EihRe422NF+Rgw7TSxQ66p1LuVj9PZZbADctK+um/iI=,416.0,89.0,45.0,89.0,1959.0,2298.0,522903.89
7BZeMXhd7a6qS5z0PkITGDZzibf19NnCLtoW/CO2IxI=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E117zGaucXAuedUrfykfpPXb4lYQZMPQOnZwYzAnCek=,101.0,41.0,20.0,16.0,157.0,268.0,50722.82
f1YG6VY0SXElwlGdZWIkobb4qRuejvZdUF4KiCEeIgM=,55.0,4.0,4.0,4.0,68.0,91.0,20221.449
WwyReZf7cfk8CAv5bZ3ohyS2z+/bPZyDGdBKRUsGTAs=,555.0,143.0,111.0,113.0,1690.0,1651.0,476387.165
aryPHWNSvEcBPWYUWYI0BaWj9rd2HwGHAFnVrt/o45s=,228.0,81.0,34.0,90.0,556.0,673.0,177166.047
NVaS9xnUMoGEuLI+ZPfTrFAtyaoQkQmHcznUQJLLt1M=,219.0,46.0,36.0,39.0,768.0,964.0,217760.903
WVNyB6JwQWrR8TOWYWCHszge3HJ3z7+KKmuTO83bvVM=,1237.0,363.0,310.0,348.0,5328.0,6407.0,1454877.635
X9VYW9TvUrU3np6I/PkHUDoLIkoOonx7RSmsXq9YZfs=,109.0,59.0,43.0,32.0,2705.0,1891.0,654835.322
c8ZL7DripjPwYWiqYrcAsUKqNSv+wlSG7Po0L9jP47k=,516.0,170.0,87.0,97.0,1272.0,1723.0,368587.54
K180nh5MlG4xwT+bxWkkoG7F3UF1Ee5aXXGPOuHelvg=,1462.0,412.0,286.0,356.0,8938.0,7701.0,2271299.412
BBV5kVMD2MxVmSVuCADnjfQ10oMLsdAfye9iDEqI2xA=,718.0,215.0,192.0,190.0,4938.0,4037.0,1275747.85
clC2+6JINJKaieW64nmEp6eMtldjsrL3hX/jjTqFb7s=,355.0,38.0,18.0,35.0,1501.0,1634.0,412121.616
cP4Sq0eAoIb3baQy4wuw+irBH70JjyOtC6kMzHvYgVk=,145.0,64.0,54.0,41.0,4250.0,4386.0,1010290.066
fNlYeKc+vPJW89Gev/+RD6ECttWkVdeyMou3V8R2PCs=,5556.0,1413.0,588.0,699.0,5057.0,11287.0,1700504.664
WD4C4aVENNnLmsNJ2IIxuouJIltuAIKwxFKBPrgZdLg=,75.0,17.0,16.0,21.0,389.0,389.0,107474.554
Zggy6UBS1j0MI1lx0Evp4lnqyXw8hd6TdOmutvG1/Bo=,1931.0,334.0,141.0,192.0,2136.0,2925.0,633544.153
ri+3Q3x01emdGWQSwFumMhJ79FnCfRfsfV3MedWXMec=,172.0,84.0,68.0,82.0,4549.0,1659.0,1117023.551
f1O2LwjgVBo0IPx3cY9NWYMqguxxnTFcvjE5rjl+yWA=,30.0,19.0,6.0,12.0,167.0,99.0,51304.036
uEV1hj26LCRbul7gc8oyv12pm0UFi1p47STD6X81jI8=,60.0,19.0,15.0,9.0,346.0,326.0,99372.285
p7PhNoqND9riNcE02cOrOgQfHBu69hXVoRQzOJ+zJ2U=,66.0,15.0,15.0,17.0,8834.0,7749.0,2098386.29
V8qXr5a10PX9e1SeLyWYh8x6hYVOWLRg+RKWOYPrQbo=,545.0,189.0,147.0,129.0,3698.0,2284.0,1091544.259
GbafNG8rtEg+kWmwV++K/vit9GvEpl719/A8uWwRpb4=,3175.0,795.0,294.0,246.0,3868.0,6719.0,1160182.833
2bWUECI70ZFgPNEAc1IeekCRiFTVapP634BvYWCt/0U=,556.0,66.0,51.0,176.0,1096.0,1362.0,260191.511
hF/9NWI2DzazH00esk7SCsx6/khQ2fZEA+QXcCREmUI=,1268.0,215.0,135.0,129.0,5007.0,5919.0,1291126.998
vZYGbR18DayBOWnH7N4UKm0sH2sHV+OYVekSSjeqVm4=,196.0,68.0,58.0,71.0,2933.0,1524.0,767086.997
HoWS/in1SBINIZEMjg90Gum59+Quu867OUyelTPmpN4=,1194.0,572.0,321.0,209.0,3618.0,4856.0,1041078.445
ZUcjuJy8Eo2ixlJGkDqpqB85xsoNHJvmcBwT3F9wFt8=,595.0,45.0,41.0,37.0,422.0,934.0,124920.77
1HA721fwejH9jldAdlvOHhtC/HtnhWl7Bz+cvoJ3/rg=,112.0,36.0,26.0,8.0,284.0,429.0,72346.091
i+jAbksXrHC5ZGPLApgXImRbZy6V/ii7GBkh0SZxx1E=,519.0,44.0,20.0,11.0,279.0,780.0,78768.493
MWTiBOgWN3p8FccIlhjUt6D8rsRHeGRQ3zIDdx2OI64=,398.0,97.0,82.0,101.0,3677.0,3750.0,986329.048
bRtgTrotZ8tFpUlYYe3EdNw8m5DvsY+WxUlunzWnUfE=,750.0,133.0,79.0,166.0,640.0,1580.0,239010.617
v7XniIyi8GwmAursyMyqYIPqR5tHPtyStfDD+E+0JGU=,1264.0,371.0,295.0,274.0,3614.0,2410.0,949979.2
5kX83HjoVArtlmisO4gvDrzDa1LEhaHW3jSQs46S3wo=,771.0,274.0,153.0,171.0,13286.0,12885.0,3195915.096
f0vpIyEro1jemXD5yD+Id19ZqQIp3TCib49hgFNQ1Zg=,1235.0,247.0,203.0,208.0,3757.0,2482.0,1080025.226
4HwdA9oVxu0BYDnS4n6I+zBXaqBG6jkcXuO41QsghN0=,3224.0,862.0,572.0,613.0,4531.0,7131.0,1298128.015
4V9Xwn9OV+0aNCBG3sPJoMbARRfI/1RRw7PDsZjca0Y=,1407.0,260.0,154.0,155.0,6259.0,6501.0,1613890.253
GWHp+Pu0gjVCYGBaAIn2GVgk+xLCp7vdFV9TGarWwF4=,169.0,83.0,62.0,57.0,530.0,824.0,174875.166
fVpg9g4ud8poLFF14zqJjIKiFx3o5cKcWZLkP5/NRfk=,28.0,15.0,9.0,9.0,337.0,368.0,88363.565
iDWx6stKOaPRv1VuFFmR2ktb1uGU0p/Ok/X3smpwC3s=,104.0,48.0,41.0,72.0,1636.0,847.0,397451.983
mXZeryaEl8Ooo7miXHaJbLCjIRN0lAX60DbS3mPOaM0=,703.0,246.0,164.0,137.0,3015.0,3214.0,857423.773
jTOXdA1jRQHFrsDtIZB22o7pv0qMrUC+kqsSBriorr8=,812.0,300.0,323.0,869.0,2975.0,3725.0,957971.07
3DiFUr4R6wQbM2sGwdTApwmxKjFscdLUfZrCuPc5fwg=,1163.0,217.0,94.0,62.0,1950.0,2992.0,542145.975
aHC+0m2vD4nMbvF15/v9UALZO6RkrF4lH/NupwPFs0o=,315.0,53.0,54.0,159.0,582.0,979.0,207636.423
RxINHJsTKMzGP1FwKouhHcCh/92SOs4tKkMDsXuTta8=,132.0,22.0,17.0,34.0,1941.0,1933.0,511830.461
2ucPPBwyFHDCN8QXVv0oE/EkelofA24S5zF1/Hs7N88=,2456.0,663.0,490.0,410.0,10752.0,7022.0,2813468.387
QdPa+dTVlGPkhaMa7yd3it+v01Oh+jj+rXqxwBczQV4=,33.0,5.0,8.0,4.0,2190.0,1891.0,484827.738
4FK31ukOEzc1WxNJGX77IkF1aPzNTiGTqsx9vA1DZVk=,1600.0,339.0,190.0,284.0,3560.0,4810.0,989853.434
NeDRFeiCAoW+juKzs624ErZDwOYosZEV6ZnJdCtJtVA=,615.0,127.0,80.0,107.0,1613.0,2239.0,445315.039
rzKs5q1KC1xQ0qrRS4t2xw3kANSNlWZ3TK5jmAf6hWk=,0.0,0.0,1.0,496.0,29174.0,5854.0,5251284.252
U2YZYsAOM+ty4D+BJihilrYhK9nGQJ+9OfdD0Ppd8cM=,542.0,142.0,82.0,106.0,6759.0,6493.0,1779168.596
eUbuCVExWaqM1mICYCbGGKinwG7MASwDBzSwLv0KO08=,396.0,34.0,23.0,25.0,1266.0,1438.0,307468.303
AvPwekC+XrnEADoRUCK05YoHIrNHoyI3jBhH/Z0xL5w=,687.0,135.0,106.0,80.0,9192.0,6833.0,2319538.245
i/23lGvdJkeOf2ITgOjUBwHF9yeZHm/1hUpmwxJS4oc=,427.0,76.0,63.0,49.0,2154.0,2515.0,588877.06
t/RflJeruNgEnAm68uKo0H9pV1gn4spx3Uc2evJPBtQ=,1633.0,488.0,318.0,248.0,5257.0,6407.0,1361084.851
hEyCkawfuvJvFn6He7IXYVqAIGXm6x1uFQpVzMALXGs=,211.0,33.0,30.0,235.0,1460.0,1835.0,399494.294
ZTwyHVSzVbETHqZU/VmPxPbdXrPwiZN9XuyBq60iyes=,829.0,137.0,69.0,63.0,2885.0,3042.0,717500.276
p1h4kO3kG+wdWgLCqAjoeT9r6+P/oo7WFThn4wlFuWI=,627.0,352.0,195.0,142.0,4403.0,5197.0,1166615.38
mWqyiA1SQCumunUZI+s6vpS6+h7XciS8tBqQiWr9//U=,530.0,135.0,69.0,67.0,2276.0,2278.0,581155.793
ARNfi5ogENB7Eg9N7ODCpnOCsgPEW0ETi94xiD+x5s8=,121.0,72.0,71.0,138.0,2987.0,3286.0,810337.767
C5FZGyDujwfSEgK93lDQeykNwd7QOsbNrqOhCqeGdw8=,120.0,42.0,26.0,65.0,1438.0,1390.0,388191.712
9GB2ecc/Vn0hnZAabCOdaGL4GClxUNfMpdtZ94KW+J8=,110.0,20.0,14.0,14.0,1250.0,1366.0,309844.57
kYlbgM1IIHGtSSUS1UavZZxuAQUqxnq9R65Knzx9K50=,359.0,270.0,51.0,24.0,235.0,704.0,106825.474
oHdqMHe7g/xMB4xvqahSH3AIdYjRFg+vYz8lUj3MC6k=,271.0,40.0,20.0,27.0,4035.0,2194.0,1012772.074
CoaL8UtNWHAGGL1MFDYQNNad/+cZWcKZVDFeOBhxGLo=,3251.0,654.0,462.0,353.0,2712.0,5188.0,853076.481
8P3wx9U4Q9S99qIts3GsorupOynOQqzbVWaQ9PKYjSk=,839.0,249.0,201.0,189.0,1652.0,2275.0,538052.561
u/YvZPF0ENFDiT6xcZ60tfeLA9OXE6Dt/g9G2pbGKek=,319.0,102.0,82.0,91.0,2288.0,1623.0,575631.058
zbXYyMTyx+IKHDcbbkHZIU/5MOLqiFx4tQf6tKXR5QA=,204.0,85.0,56.0,71.0,894.0,1188.0,232608.194
rlPXZoHVdPcJ7euk++t6aZQh0MW5uV4oycy1SrzIyKk=,746.0,158.0,120.0,141.0,2227.0,2371.0,640555.601
z3/Bn/P5Tb0b2FycrCoeuE+syLS7kFMgV/PLsQBiGY8=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XHlRmcU5pFPsdTppgx+LiM/dp0JG/nxi0oBWX287Lfg=,120.0,28.0,19.0,15.0,813.0,606.0,225757.579
+k227uXeU/3rEt1S+titAd/QFI/KnK2tdDymdGKMx1c=,697.0,262.0,221.0,195.0,4914.0,4414.0,1319573.703
9aIzTzU6C4EpaUFE7Z97G03/POy9J+UnvBfnNtya7E8=,129.0,51.0,42.0,39.0,1038.0,1054.0,282356.378
RnH8jOcA9YqX8S5aFhQHLrepc4y0Y42L7dr5XS8MDBI=,331.0,62.0,56.0,69.0,1904.0,2052.0,517328.697
PviUtI8rHY8U5VXqoK2PoTj7OZWohkoviXOszVdd3zc=,609.0,157.0,76.0,87.0,1930.0,2549.0,532702.482
mLyzq9JZo18VUwO2hLZHTQTYl7EEXWosfiQoKejje5w=,2191.0,381.0,291.0,331.0,7430.0,8182.0,1853779.823
x2Voi/KrW5CbD6avs0GS3TnCWQCnpzVVhYbkX/XhG2M=,331.0,44.0,25.0,23.0,2624.0,1830.0,678108.317
ODqNuFsCSLBguklvQbgorLkTuf4Zgr391WfeG9ZwYhM=,107.0,54.0,34.0,19.0,654.0,656.0,176079.71
YjA1LVWpFLkMKM40Qz2YIgyi6VNhGOKs2VL2HHRegFU=,902.0,248.0,228.0,181.0,3086.0,2838.0,752592.333
SN9YwMm+6iclQ7KnBbacX3NHCJxmp9c8pZiRCGPo2/Y=,494.0,152.0,115.0,82.0,1519.0,1443.0,406858.613
MJEdvWTDnhOYXF9+yVIga5kZExKEDR4kVOLDCExQdQo=,77.0,27.0,11.0,14.0,1361.0,838.0,361513.918
+IoG65a0K3nxVIb+uGcDO1eSma6Voqyodk5GIuXOCs0=,1592.0,365.0,235.0,232.0,5345.0,5340.0,1433223.135
nxwqxiITGZmJJyPVCZ/1H0z76f93okXOJDeCukU1lKQ=,708.0,98.0,55.0,60.0,1196.0,1857.0,331849.292
tvRQe+b2p4AoSJJ9XJ95FmPsRPzhVBgtnw1uxgUUeZU=,248.0,54.0,60.0,42.0,828.0,1059.0,221855.239
7t+4kT1kfVZXhilmQrjtdR9D9oSp6B0WWDmBKowTQs4=,198.0,36.0,28.0,14.0,973.0,944.0,261712.76
TWe/0oUBxZyekQdXAyhhG+h4XKvnYUWW7D5AZddbkg0=,299.0,84.0,66.0,50.0,1375.0,1658.0,381821.562
/4748t+M39GVnOWywxjrgysLAFmorRq7SjCzV5aK4Ik=,56.0,13.0,7.0,11.0,1482.0,1418.0,359206.83400000003
aCMqY/lyFZjBeYaSBYh9e6QnQZHI25kHzGeSxW7xswE=,251.0,101.0,66.0,83.0,7733.0,5267.0,1932832.099
fMuwBVuMbr62v89gwFcIML08ZyMUfcmitWYU+Y9atmo=,145.0,18.0,7.0,5.0,658.0,649.0,168460.46
e1yAYBj75vzux9FiXEjOO8lwAK5aD5E0fMZ/L/997Y4=,770.0,177.0,142.0,119.0,2313.0,3153.0,648254.909
WcMJAIQ1mivr4oT6q/W5DLLUr6BBTq9OsK5oDsOoGJA=,50.0,11.0,20.0,10.0,514.0,554.0,138935.939
1q6S5e/MIfOWiBeUvN5Egpzd4/zWPUG7sR6/v6bTSgA=,2629.0,389.0,276.0,320.0,3716.0,6071.0,1117562.378
1l7EQmEYbu4O9dWlvylX40K4MR9K2suA9ugXA/ZYARw=,1959.0,561.0,191.0,225.0,3091.0,5459.0,973288.877
Ua8MVt37wgjrI1tqs6raAmDRt7PPx4irOPuY9ztrtO8=,309.0,86.0,46.0,47.0,3554.0,3485.0,945614.47
dqjuWfOQeWVQU8/OECaCvSsirmdL0yEc3Cqo7Y6To7g=,719.0,176.0,97.0,80.0,2805.0,2688.0,756031.113
kymAEA5OMENuaEBb0K2GD0IX7lr2BQh8TNkSTY5YEts=,310.0,86.0,77.0,55.0,1732.0,1478.0,442260.324
zWdClGv0nADacpUrkpPbVe0uP2pAjYKkgvzV2d9BT2k=,55.0,33.0,33.0,129.0,1819.0,1423.0,441563.61699999997
Hzkq1dRabAhgz4BT/rTwXFtYiUCGoMGFYZj0jzmWZvg=,658.0,239.0,208.0,361.0,4569.0,5303.0,1305927.521
LbrPCGZvYbe+mbkL0C/yFEucbncmrUqY1oh+ao5OoPE=,88.0,11.0,5.0,8.0,623.0,656.0,150512.34100000001
U7r4p9N8wEnaJrVLl8ml+a9Vp5b13si8En/zeRbVgT0=,288.0,73.0,46.0,45.0,822.0,1106.0,228872.66
A6w+D2qZY5FKX+UM/s0UtqsA4yuZInCkn091EjKZJNA=,790.0,130.0,83.0,157.0,2948.0,2134.0,755643.442
5QaVkpMyy3825cXzdcx9zOmY28YwbfCRYRJ4oQfaGIw=,47.0,18.0,9.0,11.0,377.0,436.0,99807.448
sl1kvigfODsTthcwq2q9Z1jwPsayt2H+JqUOFUu38yU=,261.0,112.0,60.0,63.0,6365.0,6145.0,1510055.253
apPoI+SZhwtpmLPHoHzMckdsZ/xUDNR421ymjznxV5Y=,44.0,9.0,13.0,5.0,579.0,467.0,155869.334
d0/47mDquQ9RBHwfFqnGNjifJ5wWVCBzsCC+qH9oQgg=,1091.0,275.0,129.0,104.0,766.0,1903.0,264935.499
soPzH/C3Lqu4bxXgZRHtmwtVSC/7h+XXSLKy9J//xlo=,164.0,70.0,40.0,19.0,999.0,1179.0,293534.082
mnCgz65a+HvFc8M/iWqOro4aqKjHAi/n9nxpfIeay0w=,852.0,231.0,172.0,205.0,4442.0,3158.0,1267327.158
2lt/H7gYL9dd1+MjZ+Bge1g4Mu9cjFP3g2Wf5hjPPEw=,398.0,120.0,48.0,44.0,170.0,556.0,74292.346
vuFm9GFi1tggkCeN0x27Wo5BDeI35thS3obnpNZJ3a0=,329.0,83.0,50.0,51.0,2422.0,2200.0,630599.481
ZokUfRaF5Ti98ISWYki6sCqbJpv4IDFLTQ7WiUbDebQ=,1564.0,284.0,200.0,180.0,5421.0,6497.0,1402637.87
gW9QVnkNpoksaS+Bgx/nPw38PtXj1Dx8TQK17rwTqaU=,994.0,53.0,46.0,64.0,3190.0,3419.0,834101.606
6AP2l6cd4K4FqsZsU0BHMzXCGz7VBPd6gQx8dzK7d7I=,990.0,476.0,114.0,84.0,1229.0,2322.0,381102.957
nt20v9EMFE9NHwcD6I1Kv+WRcizv1km0yeneSQMUZDw=,1259.0,527.0,421.0,361.0,3405.0,3336.0,1067289.287
X+tb1EJIiCH2SP18jH7Iml9W7EHhCM3QogYIGDMKAKI=,18.0,36.0,7.0,1.0,28.0,88.0,11930.652
AKXwN9AkgLpRLbM8dfbIG5NkXC26dml4jDKn/xO6Hcc=,1612.0,236.0,194.0,213.0,5758.0,6049.0,1507663.551
TM+3L2HSWA5gQdxxrPI0W5K2O5JAnMwOOuRTgOmzO5w=,420.0,78.0,74.0,75.0,2546.0,2708.0,687527.147
GCYfrWVQ6YMI5PZO5A335OH9N0czx4uG4jwqZYlsQwA=,216.0,54.0,17.0,14.0,1791.0,1720.0,440449.658
LFbAU0EbeRn8+rsXD0k6npcN7Xy+AsukVFu5uf4xcOs=,2369.0,256.0,186.0,255.0,1639.0,3339.0,541697.67
hGvGciV1sYNwnP7x0cyDn55p1uP6oK9LHEnfJMQxcj8=,889.0,209.0,160.0,185.0,3489.0,4234.0,973281.686
5CRlAHs83bAeqLTKiyok/lBvaPBMkHlYM5yVrn5c5Hw=,249.0,112.0,70.0,43.0,921.0,872.0,262472.09
qPQmqruvj657pC3s6QbSgZ79yXat3teFRt3qe2ugLKU=,635.0,253.0,135.0,155.0,3098.0,3489.0,814109.66
UPikqU5qyIfaitrWglhuGTfQPKS35sovvGpxCbKv4EM=,244.0,91.0,67.0,72.0,13665.0,12099.0,3515491.412
wbwFrkCT2fjHvaSztxdp20hNCbi4Ymz8CkUcFmBlp2I=,288.0,91.0,88.0,86.0,1223.0,1430.0,349989.776
cxqI0IiAm+OLeL7dmFebtYYsC3YfX1nLGK9DSOpZgMg=,142.0,55.0,52.0,36.0,3624.0,2703.0,970625.244
56tDEmnESRILoS0gbyhuxe0hVaVgSy0EPKVTDpVgPEk=,1279.0,238.0,181.0,223.0,3539.0,4166.0,884619.933
kLcX7s0MXu9e5ZPNONiy+CtcVtyABspF0YMeztOkv64=,140.0,71.0,66.0,53.0,5700.0,5697.0,1416658.582
jbTzuiacYKkRRWxYnWk4/MPz9vjOr1o8d7oDhfCgd+o=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yX66eRuK6miT2DPX4OD2xx1T5zaF49/4HUP4XuLHSlo=,4910.0,404.0,202.0,260.0,3523.0,7569.0,1024789.494
pZuZoTl5lJ0PZ7ZSn9eRkdsXnEighRGP1cs66aVehFI=,652.0,199.0,149.0,244.0,4972.0,4444.0,1296494.7820000001
yPvj9AXntaPtpJwoak7M8+zZ99MH33wjJMrGLQ3C2cc=,3283.0,132.0,85.0,100.0,1053.0,4454.0,304917.413
4BhCyKDYwHiZb6Kfe2r6SctVDu+YMIuc+bKxKWbF35U=,824.0,304.0,203.0,330.0,11216.0,10644.0,3013012.667
FkxrlEG9fc2kSO2BPeELYsgFEdhcbBWCbKZwKEgI55c=,390.0,107.0,67.0,88.0,3246.0,2381.0,871431.867
B1S98qDKbMsFfxs+7FtT3zqR/+AI275eII74uDtHlD4=,81.0,31.0,16.0,15.0,669.0,756.0,162294.755
eIYZPmleOKqF/ANiptBhRy0T6O0cax10Ac2/+swj6hM=,347.0,41.0,31.0,36.0,1429.0,1196.0,355369.259
E0S9bam0NmiMg7q3bX5vc+AnKmHPAfOSubSgXC8POOM=,2210.0,165.0,121.0,136.0,8871.0,9752.0,2218489.424
cYkvlcHHvUiBWi0C1ehOtLXs2cKYSHTSiRgjWKfSLJI=,939.0,274.0,168.0,170.0,16647.0,15005.0,4336164.0
hvpgsXhJJLNI/Uc39rbvZNxIJwmt5vjQIVHIZg9Il3E=,923.0,441.0,280.0,264.0,9280.0,8288.0,2410667.361
zvENhk6D/XV2zM4V0qeOzse9FDtmnc9nQrGBaIUITmc=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fmMkh3XrdhBaPa0emToTSpROOkar5Ors/4UvsPKvpQU=,1074.0,195.0,108.0,99.0,2614.0,3308.0,742834.838
2b6s87E7LADUN8sVSsWBIe10fZHrTJ3HoQhbP72Vjgs=,378.0,49.0,28.0,46.0,1083.0,1361.0,296034.847
LTy6XLglhcM6R/D/dFUItcWpW2194rrccXw4Vk3fnF8=,361.0,520.0,144.0,84.0,242.0,1209.0,151694.102
nZQQbWVAFRuBARwBAjJUhTPS+jDVp2iYKcSkv5RSjgo=,28.0,12.0,5.0,10.0,32.0,77.0,13098.575
AKkRFW/R/s2EWoX3xRI2Q6PjvnDOAuAzqAuaw7pFJMA=,1437.0,841.0,352.0,299.0,14046.0,12375.0,3766802.55
ZtXKaw7kZMcGXq2ZWtJTnD1DGebRsJRHG7/Grjs2oYI=,360.0,167.0,78.0,63.0,19954.0,19831.0,5110113.728
FMkP+FGcE3tZXSVu8QBgWdz3XEkeInxCiK1tKBQbn/I=,4405.0,610.0,575.0,805.0,5636.0,8590.0,1750689.264
2B4qexrFiBEIEQjRdxcj0BXtmdrsB5bs+mBsnlZBa/c=,169.0,93.0,72.0,96.0,2446.0,1999.0,343539.715
87QZuQPqE0w5AEgPyIxUX2AJ//d76uyzClxUTTzjxdI=,152.0,58.0,37.0,82.0,9256.0,7029.0,2381493.875
852wmP3+Qsf9856aJzZJPVrh0vz1p9j3dbF5ot005Pc=,737.0,395.0,614.0,1624.0,1749.0,3508.0,990577.97
vqnoL2vrHNIuirK5yRK1eJ8VzNr4RYh+ER6ipZFX5cg=,653.0,239.0,179.0,156.0,4955.0,5097.0,1234645.2
V+leO3ZeqlzdpMRTpNaIYinIyiM46+VrX83rlL+/4TE=,139.0,43.0,19.0,37.0,1721.0,1506.0,464445.069
hlSTKJLrOpchp7UUygYXkjf+e8nJmEwHMP9cImbmIUI=,349.0,164.0,88.0,76.0,2325.0,2636.0,629958.712
96ELtsA00wNUIpc0aYrGL0yEvJYyhXWsfJsBGrefkMg=,153.0,20.0,12.0,18.0,1203.0,873.0,281553.368
sCtqsqPgvbwK5h9mnRNoaANvmq1c58Y9CYx11I3uwFE=,384.0,354.0,432.0,105.0,3629.0,3406.0,938572.919
TTY89GB7wA3pbvtr4OPZPHNR0hzm5PjtB9GrzlokSNw=,3728.0,1284.0,570.0,680.0,22656.0,14107.0,5276550.789
Ql1R0Cp7FJod3nE85ba10VTzyE6Zq7TJCCwG9dmoeHw=,748.0,203.0,132.0,146.0,7114.0,6971.0,1748882.719
VBX9z20wMNCWxf7Ph+wG2AN/bnuFokH3oAws+ifLOzg=,1536.0,291.0,196.0,200.0,6207.0,5647.0,1624677.908
0VFIcUnRivXarP8ZZmTpG6AreIUMBQzGRX9+264xEyM=,125.0,21.0,18.0,17.0,1228.0,949.0,418510.498
fP8Zmykd5O8bvQs4HgS0KpFDP4feET9Vv5KSlduqK4A=,110.0,32.0,19.0,28.0,4228.0,3967.0,1064078.844
l9dYmNKk47LdRLebm7tcvLDiweMQ3xnNtG5WvgGnqlQ=,294.0,106.0,52.0,85.0,365.0,831.0,130327.755
+c36+cd6SVcvuSFp2fL8teYxJxGl2UY5wjXW9GJrsvY=,883.0,154.0,114.0,124.0,1429.0,2488.0,406487.049
RB+kYMQxF7Veu3PV5Y6/bCpX0s4VEyORISO9cpdzQ0k=,565.0,71.0,42.0,52.0,1265.0,1448.0,331495.203
7RSaPshGvdlrDvy4i52sa6NIMI/LjNCrfYKrD7OwWyQ=,356.0,149.0,102.0,177.0,2091.0,2107.0,599085.345
Fwql3ss2g+ZiMBlwz89C1Zws09z7eqdjrZVysZTx7Wc=,300.0,57.0,45.0,37.0,1296.0,1411.0,343487.146
pEzvmkXRTIjydHZbSDNrhqggX9UTS5ThRxC+4Kvu4Mk=,173.0,100.0,63.0,121.0,1230.0,1414.0,365729.476
CBZR6Smcgmu9sr20zspVFo1ekmqSCTWG+wsax+2krFA=,900.0,185.0,130.0,103.0,1744.0,2820.0,520058.75
axhnAnk23UkPpLpUC709uCJFdfcA8GM1kvSAZZ1ue+w=,78.0,36.0,24.0,14.0,449.0,469.0,121289.158
+Y+vegPGWzCH05yPlTiNcyoMTfvJ5i9twCD77CpOnXg=,596.0,161.0,102.0,124.0,8487.0,6404.0,2110099.347
CX7yR3gXG2l1D5/bNanG56KlVMLtesKjf7ILWnmh67s=,487.0,123.0,72.0,72.0,1831.0,2055.0,511565.167
oG9U5RojKSdafbIhF7VVds5iwfYkUi9+0am12QkLFXg=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q2lSNVDJk8pJjz2tTNd8jguz1BbJJXMU9wW7og2RfkE=,11.0,2.0,3.0,0.0,56.0,56.0,14075.485
kAvSudAub9PRnoqS57sItsufGsjyNkvfd2jQbQSD8Q8=,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aMBam2Gmd+2obCPLLANWAoI7Zv2msAbFfKcu3EUAOg0=,362.0,101.0,38.0,59.0,4383.0,3782.0,1102006.472
YHDO7691+JDWfq5R4MRNBZ5/kip9hZXFb1o46+KEY7E=,433.0,284.0,93.0,69.0,1789.0,2289.0,509232.103
YEnLw2HpQwWwpmEnrmj0F3088sb7ujya6XAZcRud3dM=,276.0,93.0,62.0,101.0,4541.0,4473.0,1063952.463
