msno,is_churn,city,bd,gender,registered_via,registration_init_time
t+kgSi/qG3XHkK/qaTFXGieoNFZdVpO3PVC46l0p3qk=,0,11,36,female,9,2011-01-19
cfbZFvL+V4Kg179nuQXyQPQ7UaYOoqLVtvNjCjQGzvI=,0,11,50,male,9,2011-11-13
CBnSxasECLoBMeV3n9oYF+Ea2HqbkRt8qw2hAclmmTo=,1,9,15,male,4,2016-12-28
/O7C+qPT4GMx7yHJvLMv/8N3VW0YdWAn18WLi6rI/Tk=,1,13,25,male,4,2015-12-17
5/RknVvbll+oyXWQpajhir1pxs+bmd5CjarrZFpytJA=,1,13,20,male,7,2014-05-10
ygi6ZMQ8UXU8iJ/9nOIhOm65lmNdedzIjs1+7ubhAvI=,0,13,45,male,4,2016-10-06
nr2tk4jT8BOjhkRe+Wkg9tw27i1G+Oa4jYZko/FXfZ4=,0,4,23,male,9,2010-05-20
tWsWqqr3lUy+dgSkw+CYSxhpjA1QoXbPj1WkdobZo2A=,1,18,18,female,3,2016-01-18
4/IzamwtlzyNlh1P4aJiwR3utS8aEg80sub2inOhi54=,0,5,27,male,9,2004-10-19
OPjvU1ZRtSK66hg6eAGdMpTgHZDtxob/Ai95gBZoP18=,0,22,30,male,7,2016-08-19
s4rBDvcbwOMcOHPm0XPoLVut4SkYVyu5s0j4NAedVEg=,1,4,27,male,3,2014-03-02
m3se4xUhjyAhQKhiEaVq6965iceG4Q+Lj+kwkNztFHg=,0,14,20,male,3,2011-12-22
/KwnxDRBRbI9jacPxq8xxRHm5Oss+ngoyKZ0QSZ0kvs=,0,14,31,female,3,2014-01-24
hHB0niTAYZ2lH8voul9Yd6ahoiuYQPdd48JNYaVeA4g=,0,13,35,male,9,2007-06-15
yWl3W7CQC3srx5TUqNT8DVA9BxJ5KM9jbVDpKzr2wFo=,1,13,26,female,9,2015-08-30
tAgO5kHUJ+nFQ/LDV3cD/1SlU20quTdittpLGt60BmQ=,0,13,52,female,9,2013-03-06
TfMuMsOc7zfRguXn0G9OwJh1sMs80YUSa8YxRQOxLkM=,0,13,35,female,9,2007-02-17
JJfJWASk5g2AFt2EzMDQbYYmhtuSGfgO//lr2U8Sy2E=,1,4,24,female,9,2006-12-01
5on6p5HAxMnNaXIYGLMuyuiE/u6KgoXW0T2K1P9s65c=,0,13,31,female,3,2013-02-07
58G+Dfp3UYkoJYtXlVTwzFn/xc80QxHLOK4KZCppLTk=,1,4,18,male,3,2012-05-20
RI4zNUBfENNC3QOC0XthJmJaO67JYE4JKrKcsavA19o=,0,13,30,male,9,2011-08-06
XmSZEJrPKMrsQmEIvCTjvDzfrG+lu2Mzd3pUwSC2UwY=,1,13,58,male,7,2013-05-20
f8HqeikSdz5esgmVbT+SIutKmJRX8YnFXk8s7DxaCTg=,0,5,31,male,3,2014-03-11
TXMIx8buXFBN7taY0fhMGSATfzcwvxN/mufK9HDQbkk=,0,13,17,female,4,2016-10-30
I7gE0w2PoqpEUgcNizkIQIWfB+44+j+uMkYM+5G+nBg=,0,6,27,male,3,2012-01-08
7R90qrQtAErDAcCbINKDEIsWy2UH0fH3yYK/8PHbmkE=,0,13,51,male,9,2010-03-12
Ozeet8mFulV6uHIeLlB9VntCsMNuUddZ2tIwxMwLErU=,0,12,27,female,9,2007-08-03
s5enUTtlAFKVcaIdrRyaW2mE0iU1gT22b2aWAc6JSb4=,1,6,24,male,9,2013-07-01
lzBpNc38DA+7nPOVn9LrJohwrC3iWHLaxPLLAi3SXlQ=,0,6,24,male,3,2014-01-12
F12pJ0YW8WIfFZHZbyHTyKRVxCOkVV0gih09dZZwUvM=,0,13,29,female,7,2011-09-11
fHB2XqFQsqt0eb+DubWjhfo206yU481SLg+r4Kds68I=,0,22,19,male,9,2014-12-02
/cOk+UBt0Fh5Ampk51x3xSCkpVF1c/DpBD+gYbKSwo0=,0,13,38,female,9,2006-03-20
mbIUJoBqCSXqSwUiAY78nocwGKTTHYyiBMg5FJBmEIY=,0,9,26,male,9,2009-02-14
UfbG5X64qkiFYHcGpeZwKwFQWURDqBiCoWigSvMBhI0=,1,15,26,male,7,2014-06-14
9SdHPwotvH7SHmNOrOmv5KcXHAGNuP5Gs/pG6JhCSDI=,0,12,16,female,3,2014-02-23
dtFAOeOb5tNqKXCt1g3FF58Mfp5BDBxhNSyoqL5U/5w=,0,13,31,male,9,2005-10-21
2yKZbK6W0V5ovUc12wD6wCU/8UN+67gyraTz8gN4x9I=,0,4,34,male,3,2016-06-03
1iV2wsjsV3mAdjO7RWeXRazbGpUrQG45Ms9q0NUMVQY=,0,15,27,female,9,2010-07-30
gKMpUn3fFEIC4iQlpdS7yFookCSqKmdGY0yPxj1SfNs=,0,5,50,female,7,2013-04-03
Oxg7kZ9EZt5tbk/3tXMayrgA9Cc5k+oPb/2NmP5xMkI=,1,13,21,male,3,2014-08-09
ebKaXK40OzwJ7AZAbcfmSWDVl7HktZuP9XbqzAHsvbA=,0,13,39,female,3,2013-03-30
jXxmNAVXi8+rlmznlGPIl3n5TJ5QzvXJhnCXH7y5v8M=,0,17,24,male,4,2016-01-16
HZvGXS7vsdUeh78yBEx8nRMOXlB/9Go5LqkZjhv7ocI=,0,1,18,male,4,2016-01-09
qb0OHOWgj4v+Kyx/IN2P8/JXk8C1kDpoe9wDfcOD+4Y=,0,13,50,male,9,2007-07-02
+6TsNSFSgFivR1rGV8I4lUkwnf0kl6xaHr+6Xt/BYNU=,0,13,32,female,3,2012-09-01
Dp/b+Taqp6brw4H9RqBSPdWw5DB5RvmAht1fB+zHKB4=,0,4,0,female,3,2013-11-08
X77+WLjno35Cw/HPqYSAOpg5peGnrojQFRXKDzoMBa4=,1,13,33,female,9,2006-02-25
/PhKPEPcGTIlcGZBXwuzpolV/Q1puq7okouZGO+qPwQ=,0,9,27,female,9,2005-11-06
c8wc3NNe8iYc9h2M4jPr3nQVz1Cb0HTEGlg4O5vDxOQ=,0,13,34,female,3,2016-06-30
4zc+ylJdDMEyXI1QfoRSUCA1PT96/sDx11sVEIPgxYQ=,0,15,29,female,9,2015-10-22
qPAkylT9wkAR/i32ihmxg7amLCKSDMQSe4pq7MpVvcY=,0,4,23,male,9,2008-05-28
1LVt1AAKHoi7bTHwbQd91iXuPmDesvfo/sFJSCiVreU=,0,13,30,male,9,2005-10-24
d18u9M5TKb7AbsJf+cwOoK2rhcnLUGeu8nIQcVaPdMQ=,0,5,22,male,3,2014-10-18
FsaQbnJMF9b9TaZ/XwPHTy4PLg0EuySueXZVrvyabZU=,0,15,44,male,9,2011-06-10
Lf++lWOq+HhYmXoTjdDS5w3okPuj6C4oLRnSRkq84G8=,0,13,26,female,9,2012-10-30
06ZVfswjQl+ZN+z7Bz8kB0EYnZd1jOCKcrC1nJxoS6A=,0,1,25,female,7,2014-08-04
E+mq7LeR6cK1UvbBPVPriA/le2ovWvoTUWQpehPPRzE=,0,5,20,male,3,2014-12-01
VWiIGQqmnQeEh82XrmaXQ74bqnfFVclDOvW2pm5KH/k=,0,13,19,male,7,2016-07-04
mkR1vvMhMRdsmBY5Lu2480ikG41HljEBdp+hjghCXBY=,0,13,30,male,9,2007-04-04
xVj/tcDVYaYeEj3nWS/2OlXBmMqSkrvX2Bde6JHIEKI=,0,13,46,male,4,2016-08-28
st8CQEbC0SpGcsstvtQAjUJ+TYMdbuOOSG11ELPbZ88=,0,4,35,female,7,2012-01-10
h/yoNexxtQj73Li0Mo36AxwzfhX8km7e/y+vGPcxkNo=,0,4,21,female,4,2015-12-12
YzWFYU26t307bbqC9XP6NiRA7tHnJLmwxpLe6RezfO4=,0,15,26,female,9,2010-04-28
a4IQbEJ+Z0n9XeLT/Yz2T65rrHLBgjMphKK5zCxw6JA=,0,15,30,male,9,2010-05-24
M02f6YgIq7fwz+EF1S/6xH1cDRm1C5EoJxZJfYJ2UpE=,0,6,50,female,9,2006-12-21
LutVuaM44x2WR6ftUsNoAfr/Z6/9shxcGzPqDeXOUKY=,0,1,24,male,3,2015-08-19
q03ZzrO4Zyj5C5yEFRi35myK+uSYqZRjBXP3gJokMEo=,0,15,32,female,3,2012-08-25
EMGfmC9S/YtGGpOgY+NZZBAF4XvLS28QbYMx1jYL6mk=,0,5,23,male,3,2012-03-06
pKcGFINug6w84a9oMotWhTiiH9fAFXZuw87IqNmg3is=,0,6,41,female,9,2008-06-22
A6TEzKMRnhAEFhoQI5MIsllYA81vRWAMouicfXkczbs=,0,4,40,female,9,2007-05-03
jL7BDaQKifjFiJ4R1PX/U2KTxCbQRorZmrQ3bHdFIcY=,0,15,26,male,3,2012-05-03
iFXPjpWAmYRKr/4E8ELNjSIrIsCic8wRwf4hStbQTKc=,1,9,14,female,4,2016-08-03
mIL4plO8a8jzYeYYsmwyx37+5crFfW64ueUvnz2i9Mc=,0,13,38,female,9,2007-09-12
+D5exUB1ilV+nT7SjDqdeP8DjNcBmBQnLo9B9E5+e1c=,0,22,25,female,9,2012-04-24
r1iF0KwDg/9IpRKNtw0JqaVJ8ImcErVR9jBa6m8zkqg=,0,12,24,female,3,2013-10-07
ZF6r92OfJKYb0M0SnrbCzfzxQEnhph4IHVzV0hnpH24=,0,22,27,male,4,2015-10-10
0El+gfARNXsM/Ra862bB9Gbzcrz4oFRDUhOG8ETWWQs=,1,22,21,female,4,2016-04-10
U5mnxL6N5BPGDoj7L/dD7yAkSsc+m1ZDEgpAiGTqV60=,0,15,37,male,4,2016-03-25
dv27yCk2gCxJrWf/fuyihUawdpkHtYaVYU6Ea9NvGgE=,0,4,28,male,3,2014-05-30
LCWVOSYDIw5aaLKAHpcRjRcufwq51oxfcqT4Kn518Zs=,0,5,46,male,9,2006-08-27
qHFnRSIgEbl2SjW+qOW3z39ShKzW0Zj/dDtqusRbUGA=,0,5,49,female,7,2012-03-05
K/xSHqc5gjjQZNcNO8zIaSBg1LEXwrhYehM1RcTLOJI=,0,22,22,male,13,2016-10-01
CO2y2VzH9twIr9cEb4MH9XsGdH7Yr2/bHwIb/zH+Wlw=,0,5,24,male,4,2016-08-24
5Kiy4vpa+nuCidpldgQdUlTJDDkNVYtRb9PyFb+9whs=,0,21,32,male,9,2011-03-03
DuLkK+yV4rCjxxtJxxlmFAeqRURn4/KZeTuUPlwsVFk=,0,13,18,male,3,2015-07-13
sun+UUlhHEZnAlsSJTzcUB1cyGo4z2Mro2Ojw8y7QAY=,0,13,25,female,9,2011-01-15
seDQf4/UX6WJVbVFFmjiuDwgoyIbsjvwteJQPNDDQMM=,0,14,30,female,9,2008-02-28
yIcDR8PlRVcZAWm0tCCm1g/Dulzhpc4PX0A1mTJnSN0=,0,13,45,female,7,2013-11-11
Tc+tak1G+UkvwX1pqjzoyxwsPuyN2zWC26tP9w8maZI=,0,22,23,male,9,2012-07-28
f1UgO7oQerY+GMTXhR96KM6kU5TPAJWGMLZt8bmaVEc=,0,6,39,male,9,2005-04-02
MJrtRm+Wgz9LtAqzRu9+bl7bjmRW9KMXMTTfe+Bl4sE=,0,5,32,male,9,2006-02-07
P5x8RaEVrwMPL4CDUpKSIOnqyQ6pC13vaIx8EJGSWvU=,1,5,28,female,9,2008-07-11
3p+fswQA7B5VJ6WuOWQvHh1ssJuXu6qGwmYsi4JOeRo=,0,5,0,female,7,2014-02-26
gO7IKHhvlREWcOb3H2jWgot29xZVCCt2ENoAGIDNz5k=,0,5,40,female,7,2011-12-30
2+Fm7DSh/7rXUnvi7x+WmBHdxE7kf9K51UukmNPJ+2E=,0,13,20,male,3,2012-09-05
gHsIdcv+tlXLeJgnd2jJOHqJfXBKZ7+w+8pqqnwIFvU=,0,15,40,male,9,2007-02-10
JK9iY2p4+ujA0vSkCKS58t+UyjCcGShZMciMGbsd2qQ=,0,1,25,male,3,2016-08-03
q9zmxS9V9dR7WG8ETeO/x9HVu0INH002o97yyhznViY=,0,15,47,female,9,2008-07-02
VDqzMAbms6I1JQ0vET2sbyfGyR7+8oIXP/LX2F6gOW8=,1,22,25,female,4,2016-10-01
4H89v8e4EKWRBL4pmcqZB+jEY+nqozyt0T5cq4IDSKc=,0,13,23,male,9,2014-11-08
MP4fkg7RsJl1sprYlMGhFTzfKRvnucAn3EQpmO2F7Nw=,1,13,32,female,9,2006-02-20
GpPxfFMmyz5RWFjOAx8yt61Rl++9a8audP0sHCiWYew=,0,10,25,male,3,2012-02-15
LBRxi0KH6Q9fNu6UzTKAtptVm62eY7wcUZt6TikIY2M=,0,13,39,male,9,2005-10-06
ggNvRU79sEveChXmQxzNdnswpWnedXgUr7DZqUYUwYg=,0,13,44,female,9,2006-07-06
K1uNrf297po8psrV52yDkaqu3bUTvR3D4gjsQGxJxeo=,0,12,28,male,9,2008-11-15
P8KpROAxmCyO0Q0HS7TkI/2KfT5Dxhl6KzzAsZ/1yag=,0,9,43,female,9,2006-02-26
+AJ8SqViuJU6REYwcfcT/F3rHCbmZe8XKmI6CkKGhKk=,0,18,17,male,3,2016-12-29
c01qKCPMWfMTSZKToujb+zdDZvYa1p60oWoMy94iq8E=,0,1,26,female,3,2017-01-25
lMDDoYi3Yx10Lt5r044d8cyEHKv+OpTuy/bUCk6ul4c=,0,6,28,female,9,2004-08-09
nkwN1l7QeHPXpHQCYnFB0J8zVaTR4Y1PssACq4itU+U=,0,15,22,male,3,2012-09-13
5dz3WgA6EZNRpTcoewuKF4LcIsnPWfjU/vPTliq8UFM=,0,15,27,male,9,2008-09-23
WCmP/va87ubdkhp1eLJA8Y84IxU+zPRU3yQCpWUoWzI=,0,4,30,male,9,2006-02-27
DKfCyvzAjOfLdaTadCzwk/pogYfI89BWZ85/eWkFMmo=,1,21,16,male,3,2015-08-24
ejrLhSMd858jGz3sPD8w7AI1CoyDv40wnFG+4LSgb+k=,0,18,24,female,9,2013-08-09
N7v+vRn0N6YY93dmW78X2sFfEecTKT+zEBx0G59yfBg=,1,15,0,male,9,2015-09-14
uZ4LYbfKSM5jhV35JDHwrQNJltYyObefXEGk6W31Ccc=,1,6,23,male,9,2011-05-29
yjFgUl2WFeL1jY2NVAUSppBTxAZrmylMTL150WkcWQM=,0,22,33,female,9,2007-11-29
ZVAF+29ej/cvv/0SWmTxb0dkI824xVGZMibZ5/8KMjk=,0,15,22,female,7,2016-02-02
XZR60QBpbrr1nEohHmIHstXOPAx+MY2oAAV+98FjQFc=,0,9,26,female,9,2009-04-10
Dvm/vE4AC3i7eoKuYjlDiP+4tUSmtFAoKTz760f9SPA=,0,15,25,male,9,2011-10-10
mMXPsGZ8SCmR0Rcd1N9XgHIPP8ypIoKMv2WfI3Gwai8=,0,17,33,female,9,2008-06-02
9fI+nANtae2IdfPusZ7tlReJ1qRQuQHtXVK58PfLobQ=,1,5,24,female,9,2007-06-29
rdf2lrmVxxDleFM9yyuKJmXcp57pkaoi0Qyax3cSj94=,0,10,36,male,9,2016-11-05
LoogaMWHdEXhrkcAeZObsW+diD6uTqlgQwNECX/4jfw=,0,8,18,female,3,2015-01-27
IHUFiwNy3z0IDWgE8CkKcuvQXAMl/vli6mOgb8+Cvz0=,1,22,28,male,9,2007-08-30
n6fGFtalXGTImNaDwPuaMO6aarjBp5qOwooqBtUKenA=,1,6,20,male,4,2015-10-14
zoPjeC+hVvgnk+OnV11Ey2gnMuiX7wTH4NQcU2Itiog=,0,11,36,female,3,2013-02-18
c1ATL43DYWzkgv/uJ2LCtqWkOa7M0dEGCj8c5xY/w1c=,1,13,23,male,9,2009-04-04
gA0RN7dbxpL4CDRnuhSFqmkjj61cs8uyk0YHtWhrMbA=,1,22,23,female,9,2008-01-15
tHOs/56WzzorJxinK+iGbv1i1iQ3xaVshSaCJ3yVryk=,1,6,21,female,7,2013-08-25
hHZ4SZiZnV7TVjYVanVtaHlFVTSIup8kFUkSpMvai5w=,0,22,37,male,9,2009-12-23
OFLtUGikZwj4lxF8S/tdNc0boziDb9dMUZh5ALhUxp8=,0,15,42,male,3,2015-07-17
RHBlrVYhKvSeAAeXt6wbvkUHRVEEtqSaBn/yDrPwHJg=,0,10,29,male,7,2011-11-11
WLe+UsrvrYL8YTaRu9j4IG3NcVA/ZJYL6BkRyHQBSSs=,0,6,42,male,7,2013-02-12
XxgK4GkXt6mZOqmJNn7MMKo0bgCl24O0fPKbzLlRQ1Y=,0,13,30,female,9,2010-06-16
6ZqPsDRoDUq8W07aqn2eAnJqWLqCqFjG8r0UzWAYxEg=,0,8,30,female,7,2016-08-06
mAsEPKjKH04o11nV1BR1enPTxh7J+pHX4xKKI0LwmnU=,0,5,29,male,9,2007-03-18
XAhugKSMti8mSv3b6UcJks6ClXa26Nmp2O7tPdS/Bs8=,0,5,51,female,7,2014-03-22
+s6nCm6yAYBkuE304u+A2FlSxweOIYwXswLIPJZulhU=,0,5,27,female,9,2006-03-02
uQzN7EtUq3jBGwm6Homr9Ltii/L6cnUOGLSx4yO954A=,0,5,31,female,9,2010-11-23
+ciRpWi7DfBONRgY3iOlEWKwTsNP737/BWh5Wse/1SY=,0,4,30,female,7,2011-12-28
zDgsRWY8AYND5OXYR0Rjw31CMDGeYFhI5v/oYpmHXAk=,0,14,26,male,3,2016-01-28
WCwd8L4nJC9Z+v2VbBtoyfPcCT9gSnu68jXXA+sxirA=,1,12,29,female,9,2009-12-08
zwlhmGn0ESVwIt2JVa6GLBqzbFIugFgwLZDVBRWHJrc=,1,13,44,female,9,2007-06-16
HNstYWaD8KZw308VV3LyjUM+kZT/bBbT67ngbx4eOeA=,0,20,16,male,4,2016-01-04
s4gcIomXYaV/lIj5ERanF7M40eFPvzrHxPbRZNbch4E=,0,4,0,female,9,2005-10-24
ur3ORu17h+6RkQCdOyk4/VzRPxPOBqXcOlOlJHQvQkQ=,0,22,30,female,3,2013-07-19
UqgYrG+lyduW6HW1SxCuy3Ogm5jdjWmjNrYbwfrCHxs=,1,15,23,female,3,2015-08-26
r8Ogj6rvxArUCsCXJIGRWwzNXhcM5nzoI1dO2OJzk1U=,0,13,28,female,7,2014-02-04
lwgULAvOCL87GWCDZTBl7J4NeJ/CYKVBb9YW0l+L2DI=,0,5,25,male,9,2015-04-28
iTXAsFXGyl53eyvynSUNOYb00R3BhtTVRGpGv0sOP34=,0,15,29,female,9,2004-11-17
nt7j8rQv/MaA1r2o0w80s9pQacL05f9WAUsPf1NAX3w=,1,15,33,male,3,2015-02-19
8xq5KQzniRJpqHZAGN1sYU0addj0nvaxbLbf55ZSHjI=,0,14,20,female,7,2014-05-01
9DS6t+VLM5TMngO+1H7IyyKNpDDTVPamkh2XJsuqaZc=,0,4,28,male,7,2016-07-17
NaWpXGSVtJ6SQ10pJY3NKvrBLc47xsovXlQaXXexek4=,0,18,41,male,7,2015-10-27
uZxiZSaWC9j80leGb6gcZyaHOxxWDWLSTX7cLZWHKTs=,0,4,22,male,9,2008-04-26
cd+yDrnetNekkQK5EW+dNCN0f9KTnEYw3lB5sHRv7Mc=,0,14,33,male,3,2012-11-18
WVR0npnnmFKXvVU2AAwKGpWuqgzIwLcXr1I6xUGdlJQ=,0,14,19,female,3,2015-09-12
A+v1K28huq9z0SSk3kEh86dMs8vqpJDsKUNb9npVwlc=,1,8,30,male,9,2007-06-03
XCa3o+5/zOuhlhw9znRzQ8gIe49elXyHvQ+I3mJA5JI=,0,13,24,female,7,2016-10-17
BKNh2hE9pnYi5ksWkn0iLSdkOVNdJtGhmY+vuZl/icg=,0,13,39,female,3,2012-08-27
F38dOFvsTwKa+HKD6AbEpo6Kn2QiFNIdJ3bLYMiUCfo=,0,22,25,female,7,2011-02-17
ciWM8DmouLYkoDUWt0o1vpvyl+bMIvu/Henb1XarQrs=,0,12,18,male,3,2014-10-11
cSOUl9hEGGFZTJOD1zQjB+hH+45feMVt9BOuI3l1vMk=,0,6,29,female,3,2012-11-23
HcVsi8c+DPMwRmccuASkzQwjlvQRk9GooheH69FaF5g=,1,4,17,female,9,2015-04-16
MGBjiB86DeQtbB5bd1BeTKd2LjrcxZdWPvNRgLd7waA=,1,4,30,male,3,2014-11-13
iwwpeavd3qCcsfbfKt6mJHR7BGCt4J+rdVtZOnItQfk=,0,9,21,male,9,2009-05-10
ixQT2jCck2flefW1IQZlRAKfH1fJybT9fBVtdOeuDdk=,0,1,0,male,3,2014-12-02
zCmT3dOlshJUeor0tBlmUQtWPKtvuZnd7RKTNJW/UlE=,0,4,24,female,9,2009-04-10
wuMHkMxAzdcBMA2sIsHFn5iHRe4quoE6Y/UWHV0gsj0=,0,21,56,male,9,2013-06-27
wZRD+34c/88o4F1GKyzcW0sfiB+EcrfIs6fZj7m1prg=,0,7,33,male,7,2010-11-17
thneMwbpXlS9BixLFi1A0pSpnQEU/ooW9/gH7QEOKDE=,0,13,23,male,9,2008-12-06
7OEIazwMbi3qnTJBY2zLWhZK7gVZPB6448zNYEukojI=,0,1,46,male,4,2016-04-16
xZboA9KiCWKdfrUy6yZ9szj58Kxa3J7tFdr0UTJK528=,1,5,26,male,3,2016-09-13
YdWGq6ZGDGtoos1CzQ0NrmL1zDPTg/ITh6DH8nZ0HbU=,0,13,36,male,9,2012-10-20
U0gBAz3i5LGzspg5Hd9tGF7y4hTErpn+YFSaidG4LxE=,0,4,31,female,9,2005-05-20
t8fXX4EbJaaxDg1Zqb+cGLSgkdZpiDwcw3jI9HgX7LE=,0,22,25,male,3,2013-12-29
rMFktGC8GVC/fUoZeOK57Wr187/QKscto3P1Dn996rQ=,0,6,29,male,9,2011-05-11
Pi5GFG9+cS6yYdCsadyjG4i38tReMk5r0X427AuLqaY=,0,5,40,male,9,2009-09-16
wN5Cn7T9jnr9eRUxcSFer9evxdIr8dFKl5RQq8hrwYE=,0,22,36,male,9,2007-05-07
UAtIT7oJgJn0Dv4DXQc/q8YGNB9XC+k5DgCenCqydeQ=,0,13,24,male,7,2014-12-17
4QdRMqhKBSm3vlq+2V32g2IaoQxueo19WlfTIUj3cKc=,0,22,43,male,9,2008-02-11
tONDVv9/JJ9T+ACCR6tTNGoihURf5C+ZfSx3JUY13GI=,0,22,0,male,3,2014-08-11
45xILWCeYhx55axIAtxv0XGQ3cTQLVUxA4u6UuDCxPU=,0,14,27,male,9,2011-03-13
KcdeWinYHYTpU/xx73HJ4+ezqvSOiXVTJKmgoddletk=,1,6,35,male,3,2016-02-24
jrisKwGhNJpFujm5fgkr+WE9/5Gw8pqLC8LIFtLRmhw=,0,4,25,male,9,2007-01-17
a1tiZkFYgn2xyWYxY8GaHV4H/AkzmJpdDr/RPj6lp20=,0,13,22,female,9,2015-02-12
I6s3yn7NC6Ak6aQANRh8+WFPMXikyShdfUvFcosh9J8=,0,22,24,male,3,2013-12-09
z/nYh+KjUOgBK5ucNQreCzzMeJpAif+X/JvL2G7RBic=,0,9,30,female,7,2011-07-15
+rhbyLH6YKLPcWpERdIdaBTaKwKm9HaQZRz6ofH5KU4=,1,5,34,female,9,2006-07-09
zV7omjAbHhFCY7zH81wXkhUMK2fMsqzfCUdzbJMLtdQ=,0,5,42,female,9,2010-10-04
4X8DAd085NyT48YMAG1uieEd1eoRuTjykTosC6Ji2Mw=,0,5,21,male,3,2014-08-22
/SVfaWU41YTSTzwNPof2MQIMqXzsQH7O2fObyuQjn0g=,0,13,36,female,9,2008-01-13
8xkY7sYO36Uxh4GttzohI1H+rcUl2pelXydiW6lSSJw=,0,13,28,male,9,2008-11-19
bsYbnNYTGeQGJNLSbgDdSU9AIQim015O8fE5skKS2uk=,0,11,29,male,7,2012-04-02
cp8M5IJkAtf3R86X5cmv9jwSHco1HOUDji9bW+PkAEA=,0,13,31,male,7,2013-11-11
j1lZEGi+hFPsWu21CVcCVNm1/h+k/ZdfIlnL3PJbx+s=,0,1,30,male,7,2012-04-11
FqKRCuouQBDzNsYJ3GOr4y7UbwprGfsvSSouhhmXwQU=,0,4,43,male,9,2011-06-11
/P8o9SbBeUcFU6wJe10stZSQFu2A7EdcBOiVBOq/Ulc=,0,15,22,male,3,2015-08-23
1Vs/bS6jNi5oH7/W7kqGDK+OtXsdYE0JcWLd/jnbGDU=,0,5,33,female,7,2011-07-21
/Iyh9Jo/4yB+tN1QkAhfL07n2Vbj2dkHKjToOmninqI=,0,4,46,male,9,2006-07-23
mbPB82tCtC5NbCB1HZiXLKPh8+UUi/98OqBjWClLYmU=,0,5,27,female,3,2015-01-13
QUquU+CTBNviaqsfvSfCLmw3WSzNKv8PlyytMYUcywk=,0,14,32,female,7,2016-08-18
WJmA7jeRdPLdASEcS5tdoyBsAflGM0CqiUeFXijuCZ8=,0,13,28,male,9,2008-01-12
ip6tbz5o4MzpK/rZkRiN5Xf8H1GFumCuEMT+cLgsmxM=,0,13,22,female,9,2007-12-15
8tWlYrxNi/5bIYuZXCceP/9hWC9/SYAsD9kUFSPneow=,0,5,25,male,4,2017-01-07
YWLO+AwLHxaHFlN6HCq3SmVkqgMBbuxly1XD26apcto=,0,22,32,female,9,2006-10-18
fKwppOEGPWO0ADk4Lf+vFAUhlunDjY3uTN6CXv+NYN0=,0,6,29,male,9,2012-02-01
TxqBLBLAg2ptLd3X8kYT9xSJ5wlLqPdZYcD01TNznBk=,1,1,37,female,9,2007-10-19
cmtQ0ax+CbLzJXm2XEY7CMWupRstFWc8f1pdLpeg3po=,0,13,30,female,3,2014-08-19
F2Cg+6S1Wc4BZwhqEs8Sx6CU3PnOH/BHKTtLI/ujEJ0=,0,13,26,female,3,2012-04-24
yqh31uuKURhfbSCBTnr3fWuBaShTjAVyJUqSqo1hsCU=,0,5,36,male,3,2015-01-20
nDf9++yoPIw21IcmGCepnfJi8pKJbl7j3naMDLLRf1g=,0,4,28,male,3,2013-05-16
x9+DOXb8Mhzt0YKZDkIhjBLIOLK0InRL2wbuqAU3KEs=,0,22,35,female,7,2013-07-25
U3nsOsyT/3FcZGNmqbmo/IjoJBQlxvNvj5eg8ah6yrc=,0,15,42,female,9,2011-04-19
O32jD/3vFv4dqqepStm4yAPOc3lc6ur7iRJteEGE6SU=,1,22,20,female,4,2015-10-30
Zf2jj3aIfX634UHTyAhlnvLzDH6whv+hGO2ENyj1EWc=,0,13,27,female,3,2015-01-21
s2gRQ8dqsgDUfb8s+nzuQUID15a+v3k/ZbGIPKSGC8Y=,1,13,23,female,9,2007-11-30
Oj4WgSSHwsUFCxLHcUm61NQw1tglUTDzInsQrMZoVlI=,0,22,41,male,3,2015-08-06
e1eGcAgniEgOIpgSZfF6wdcpYd0yyZ0wx6Kf8RF9Kw0=,0,6,28,male,9,2008-05-22
Tj+BpeeKXRu+xD+t6Pjsct/CfCQWJLV9rWL2WzBDyJo=,0,4,52,female,7,2016-01-30
DfiHaYZaIbtC9b1Ng24D5cMDdu5vCIKKhVMBBgYlTtM=,0,22,35,male,9,2005-10-20
Fv6lWxHTGh1o7fKKQzJx78N69iFMA0AUQGxL5MufKgc=,0,13,27,female,7,2012-11-16
X1NedkAHbQJNQefoPIQjIL/t5NOppHmZHpevc7329jE=,0,6,44,male,9,2010-04-11
fEDt0oHc7ei/NpEw4vKHis8VGLz9qiCGXcv/5SAS/yA=,0,13,30,male,9,2004-12-19
Ba8CE3kY6Jokmtlz+QxEosFMOuFeUmusvcrPdj6BXAM=,0,9,28,male,3,2013-09-26
OpKx1h3CQCwRhehu+YUyKfrim4QUvPAYfIAntrXFJf4=,0,5,22,male,9,2010-07-01
56tbKmIBWgrPJ1E+HMZM0iNvLq82tqCvflZHO8Su8TI=,0,22,22,female,4,2015-10-11
2PAmPe/QrDmYVoRSBJHb/bHbzxzjTuw/3sI7QDQ+w9s=,0,14,25,male,3,2013-02-24
GvvM5whULKkXuw4V3h0bYSQE2bnbxZIsnxQrLdkXryM=,0,10,53,male,3,2015-01-02
gbtk8Wk0aZGxnNBUCrpEtdPSP3LSmNqykwNPnRTnp3k=,1,5,19,female,3,2016-12-13
kQX6CttINA9VJ2LsBcOucqMPBpeP5v28b4yj8fAyLrc=,0,17,18,male,9,2016-02-27
